# w mse
3.000000000000000000e+00 2.930712179438782483e-02
5.000000000000000000e+00 7.031565176883103341e-02
9.000000000000000000e+00 1.703766316999418828e-01
1.700000000000000000e+01 3.742972112112393224e-01
3.300000000000000000e+01 7.701106810662246005e-01
6.500000000000000000e+01 1.531741470175831843e+00
1.290000000000000000e+02 2.956490777392557945e+00
2.570000000000000000e+02 5.439885431840756347e+00
5.130000000000000000e+02 9.467908804259231204e+00
1.025000000000000000e+03 1.678155886459965629e+01
2.049000000000000000e+03 2.933982685976122085e+01
4.097000000000000000e+03 3.658903332914569972e+01
8.193000000000000000e+03 3.822351494646500214e+01
