# w mse
3.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+00 1.862196606175859064e-03
9.000000000000000000e+00 5.510933267219667378e-03
1.700000000000000000e+01 1.335711780466019606e-02
3.300000000000000000e+01 3.118267697116852005e-02
6.500000000000000000e+01 6.938675619833097052e-02
1.290000000000000000e+02 1.497725099872981025e-01
2.570000000000000000e+02 3.469926109394353420e-01
5.130000000000000000e+02 8.017961423237558449e-01
1.025000000000000000e+03 1.738618023081334174e+00
2.049000000000000000e+03 3.395633057470869520e+00
4.097000000000000000e+03 6.845761052415896941e+00
8.193000000000000000e+03 1.110640975139923015e+01
