# w mse
3.000000000000000000e+00 5.442167776741790169e-03
5.000000000000000000e+00 1.599937791462426734e-02
9.000000000000000000e+00 5.030249442275746413e-02
1.700000000000000000e+01 1.439242030466361677e-01
3.300000000000000000e+01 3.796310736548484943e-01
6.500000000000000000e+01 9.835255019477932015e-01
1.290000000000000000e+02 2.426943675518437260e+00
2.570000000000000000e+02 5.154521580610471609e+00
5.130000000000000000e+02 9.095041188566218793e+00
1.025000000000000000e+03 1.378946720768361978e+01
2.049000000000000000e+03 1.996877384255756382e+01
4.097000000000000000e+03 2.200875137038678986e+01
8.193000000000000000e+03 2.533682164432499562e+01
