# drho_hcp drho_bcc ei ef ti tf avalancheSize
4.207067363743155486e-04 -6.712160319199030056e-03 2.029199999999999893e-01 2.050800000000000123e-01 1.691000000000000000e+03 1.709000000000000000e+03 9.239703416719628748e-02
-1.263753556535715528e-02 -2.049475732569382147e-03 2.215199999999999947e-01 2.284799999999999887e-01 1.846000000000000000e+03 1.904000000000000000e+03 5.092447334375732604e-01
-4.122029714588748561e-03 1.782722386131502246e-04 2.410799999999999887e-01 2.466000000000000136e-01 2.009000000000000000e+03 2.055000000000000000e+03 4.434263757539586570e-01
-3.988436581121940216e-03 -2.611349226115645961e-03 2.550000000000000044e-01 2.581200000000000161e-01 2.125000000000000000e+03 2.151000000000000000e+03 1.546570321693838956e-01
5.914973835994818963e-04 -1.724216725635933922e-03 2.757600000000000051e-01 2.780400000000000094e-01 2.298000000000000000e+03 2.317000000000000000e+03 9.383528904051209596e-02
7.786710220034270824e-03 -3.780382676399893227e-03 3.183599999999999763e-01 3.259199999999999875e-01 2.653000000000000000e+03 2.716000000000000000e+03 4.135938758709249430e-01
7.359218493734165367e-03 -6.778187352795554677e-03 3.569999999999999840e-01 3.765600000000000058e-01 2.975000000000000000e+03 3.138000000000000000e+03 1.172044988514389985e+00
-1.530564946771140189e-02 4.923878079059647306e-03 3.979199999999999959e-01 4.043999999999999817e-01 3.316000000000000000e+03 3.370000000000000000e+03 3.499573111747112386e-01
-9.903362273238847102e-03 -5.549633962876422688e-03 4.400399999999999867e-01 4.537200000000000122e-01 3.667000000000000000e+03 3.781000000000000000e+03 7.664837747800287149e-01
-1.765616695515501156e-02 7.249904099901303967e-04 4.961999999999999744e-01 5.085600000000000120e-01 4.135000000000000000e+03 4.238000000000000000e+03 1.083723964280914887e+00
1.669593418457432366e-03 8.923643953876840562e-04 6.503999999999999782e-01 6.646800000000000486e-01 5.420000000000000000e+03 5.539000000000000000e+03 1.319612806180204601e+00
2.812415069647022925e-03 1.198600796295988535e-03 7.241999999999999549e-01 7.274399999999999755e-01 6.035000000000000000e+03 6.062000000000000000e+03 1.489670743680019116e-01
5.341976243936591429e-03 -4.072897600312288396e-04 7.341600000000000348e-01 7.390799999999999592e-01 6.118000000000000000e+03 6.159000000000000000e+03 2.690156228612862188e-01
1.462377803559844480e-02 -2.074860451287295279e-03 7.461600000000000454e-01 7.579200000000000381e-01 6.218000000000000000e+03 6.316000000000000000e+03 8.035639638332390255e-01
6.917062350429326045e-03 -1.412739835682134265e-03 7.735199999999999854e-01 7.822799999999999754e-01 6.446000000000000000e+03 6.519000000000000000e+03 6.533054603120199699e-01
