# w mse
3.000000000000000000e+00 1.060524267856956596e-02
5.000000000000000000e+00 8.728704223284030478e-03
9.000000000000000000e+00 1.019710504539990577e-02
1.700000000000000000e+01 1.782504076546593749e-02
3.300000000000000000e+01 4.053111481679695649e-02
6.500000000000000000e+01 1.035435355571595606e-01
1.290000000000000000e+02 2.634719440297546011e-01
2.570000000000000000e+02 6.335710823465057207e-01
5.130000000000000000e+02 1.329807789649637639e+00
1.025000000000000000e+03 2.376396629167093266e+00
2.049000000000000000e+03 4.100932903721309586e+00
4.097000000000000000e+03 4.377147617146873060e+00
8.193000000000000000e+03 5.240177113397703756e+00
1.638500000000000000e+04 7.870523380602207908e+00
