# w mse
3.000000000000000000e+00 1.282525493013811184e-02
5.000000000000000000e+00 1.160688045158618509e-02
9.000000000000000000e+00 1.400816975786426007e-02
1.700000000000000000e+01 2.754488418058611415e-02
3.300000000000000000e+01 6.854096799745444668e-02
6.500000000000000000e+01 1.712002112668161158e-01
1.290000000000000000e+02 3.983645891551421125e-01
2.570000000000000000e+02 8.664926575910599782e-01
5.130000000000000000e+02 1.755079104795908673e+00
1.025000000000000000e+03 3.121343418300764228e+00
2.049000000000000000e+03 4.167470150717048405e+00
4.097000000000000000e+03 4.144119229036957286e+00
8.193000000000000000e+03 5.492252696833594960e+00
1.638500000000000000e+04 9.190145678332058310e+00
