# w mse
3.000000000000000000e+00 7.704452610372982714e-03
5.000000000000000000e+00 7.219126597810442830e-03
9.000000000000000000e+00 1.621188382316845686e-02
1.700000000000000000e+01 4.527886706609008521e-02
3.300000000000000000e+01 1.244572331183442793e-01
6.500000000000000000e+01 3.070762020578070017e-01
1.290000000000000000e+02 6.802627408565002920e-01
2.570000000000000000e+02 1.363541043007412634e+00
5.130000000000000000e+02 2.291757522279784354e+00
1.025000000000000000e+03 2.994127342644519629e+00
2.049000000000000000e+03 3.856379267851778092e+00
4.097000000000000000e+03 6.451736532038435890e+00
