# w mse
3.000000000000000000e+00 1.974781806103573581e-02
5.000000000000000000e+00 4.476744282848178769e-02
9.000000000000000000e+00 1.080499172936036922e-01
1.700000000000000000e+01 2.416767148952068400e-01
3.300000000000000000e+01 5.059926758287422999e-01
6.500000000000000000e+01 1.006156576661225266e+00
1.290000000000000000e+02 1.944407595162472413e+00
2.570000000000000000e+02 4.376115295287480222e+00
5.130000000000000000e+02 9.184697326423545860e+00
1.025000000000000000e+03 1.611572639008774033e+01
2.049000000000000000e+03 2.074427674726641868e+01
4.097000000000000000e+03 2.090268257628742532e+01
