# w mse
3.000000000000000000e+00 3.633131193659420912e-03
5.000000000000000000e+00 4.197984132925621122e-03
9.000000000000000000e+00 6.447710574407896841e-03
1.700000000000000000e+01 1.049190094883607066e-02
3.300000000000000000e+01 2.851399996500086562e-02
6.500000000000000000e+01 9.026393087336198606e-02
1.290000000000000000e+02 2.783432684612209274e-01
2.570000000000000000e+02 7.638556114279434484e-01
5.130000000000000000e+02 1.823910357967241991e+00
1.025000000000000000e+03 3.581518634558023884e+00
2.049000000000000000e+03 4.870528572240733212e+00
4.097000000000000000e+03 4.959022100868899052e+00
8.193000000000000000e+03 8.749959787783776477e+00
