# w mse
3.000000000000000000e+00 3.531173907530533551e-04
5.000000000000000000e+00 1.358622179576098651e-03
9.000000000000000000e+00 5.023527977091998310e-03
1.700000000000000000e+01 1.755752029242465401e-02
3.300000000000000000e+01 6.067983596909316824e-02
6.500000000000000000e+01 2.176654606082364107e-01
1.290000000000000000e+02 7.817613830550369514e-01
2.570000000000000000e+02 2.739266736089844390e+00
5.130000000000000000e+02 8.431011673751223512e+00
1.025000000000000000e+03 1.781464089821398389e+01
2.049000000000000000e+03 2.577481596982989487e+01
