# w mse
3.000000000000000000e+00 9.500527519086667677e-03
5.000000000000000000e+00 6.002389573551408959e-03
9.000000000000000000e+00 9.700343978044229099e-03
1.700000000000000000e+01 2.214100822529524101e-02
3.300000000000000000e+01 5.974908104421531446e-02
6.500000000000000000e+01 1.680684797910333983e-01
1.290000000000000000e+02 4.631321212670027054e-01
2.570000000000000000e+02 1.236735683066188862e+00
5.130000000000000000e+02 2.874736970976929040e+00
1.025000000000000000e+03 4.262465257153428944e+00
2.049000000000000000e+03 4.326114743904041937e+00
4.097000000000000000e+03 7.728373256934162328e+00
