# time ep bcc_intrp hcp_intrp
0.000000000000000000e+00 1.127055632891400491e-04 5.884182030513329664e-14 5.524469770534778945e-13
2.000000000000000000e+00 2.750463723654263982e-04 -2.586591141273686389e-08 -1.087556601275796453e-06
4.000000000000000000e+00 1.436694874321091300e-04 -4.266413089482057330e-08 -1.793850384956829913e-06
6.000000000000000000e+00 1.786170023663737538e-04 -5.131421265680558008e-08 -2.157551831305504209e-06
8.000000000000000000e+00 3.797796787745907985e-05 -5.304488404078711028e-08 -2.230303868311356297e-06
1.000000000000000000e+01 1.346365820140386785e-04 -4.929399910480469771e-08 -2.072608811964915532e-06
1.200000000000000000e+01 8.947294303643718843e-05 -4.160246946938173096e-08 -1.749206314571871701e-06
1.400000000000000000e+01 4.474863916739929125e-05 -3.150285077246905985e-08 -1.324553856762999970e-06
1.600000000000000000e+01 1.881065652720101400e-04 -2.042196944884722143e-08 -8.586667203380748958e-07
1.800000000000000000e+01 2.596310383040891434e-04 -9.597249439607935528e-09 -4.035261654822264177e-07
2.000000000000000000e+01 1.937637770860217322e-04 -4.977351863999501802e-12 -2.172509949716072697e-10
2.200000000000000000e+01 1.186485135394313092e-04 7.678296887192459508e-09 3.228444524494555878e-07
2.400000000000000000e+01 1.028194165726701095e-04 1.308991226522948637e-08 5.503692023234307840e-07
2.600000000000000000e+01 1.200043610121179303e-04 1.615506262098165280e-08 6.792531205279672690e-07
2.800000000000000000e+01 1.594072436788521348e-04 1.704081142861468834e-08 7.164959057170960932e-07
3.000000000000000000e+01 5.921069693318138302e-05 1.608901412097907269e-08 6.764775787315713274e-07
3.200000000000000000e+01 1.989643048087444757e-04 1.374924618602335613e-08 5.780933464150095347e-07
3.400000000000000000e+01 8.891975351598985916e-05 1.051496401061058350e-08 4.421040170621282073e-07
3.600000000000000000e+01 1.638995642857759942e-04 6.870872759634494287e-09 2.888943230749951852e-07
3.800000000000000000e+01 1.397013347133669366e-04 3.250630209450378061e-09 1.366716658735001033e-07
4.000000000000000000e+01 1.946316795605703732e-04 3.596456465970732097e-12 1.489416923128317194e-10
4.200000000000000000e+01 1.099379535037035664e-04 -2.622619454939467687e-09 -1.102721863266431512e-07
4.400000000000000000e+01 1.249061376117932033e-04 -4.489148608399773366e-09 -1.887457136140469061e-07
4.600000000000000000e+01 1.191651401791322604e-04 -5.558359994495276624e-09 -2.337111742467534725e-07
4.800000000000000000e+01 2.194831794585291179e-04 -5.879366993255530360e-09 -2.472119758900603870e-07
5.000000000000000000e+01 2.530351964568412250e-04 -5.564264826674047981e-09 -2.339477047086369055e-07
5.200000000000000000e+01 1.755833266992327599e-04 -4.763972993870879691e-09 -2.003055147858923135e-07
5.400000000000000000e+01 1.314163242747993718e-04 -3.649021085294634759e-09 -1.534169815076147358e-07
5.600000000000000000e+01 3.565591478645758344e-04 -2.387382069812815644e-09 -1.003634303442524356e-07
5.800000000000000000e+01 2.320425556609751437e-04 -1.130372906388288357e-09 -4.752314802791701709e-08
6.000000000000000000e+01 2.176738547568540967e-04 -1.968869511870252609e-12 -7.684330949331297234e-11
6.200000000000000000e+01 1.384791369057028661e-04 9.108027665405415974e-10 3.830089773115830099e-08
