# w mse
3.000000000000000000e+00 1.316863298651652428e-02
5.000000000000000000e+00 1.119808856861078013e-02
9.000000000000000000e+00 1.081131922875256529e-02
1.700000000000000000e+01 1.523758701379833956e-02
3.300000000000000000e+01 2.912301698022412566e-02
6.500000000000000000e+01 6.453397687008831374e-02
1.290000000000000000e+02 1.515364393163236567e-01
2.570000000000000000e+02 3.665696425113116330e-01
5.130000000000000000e+02 7.829480005742721627e-01
1.025000000000000000e+03 1.464920398297283599e+00
2.049000000000000000e+03 2.270618057046009497e+00
4.097000000000000000e+03 2.038296772195872020e+00
8.193000000000000000e+03 2.883764508658265058e+00
1.638500000000000000e+04 4.245055670701740169e+00
