# size duration
1.900000000000000000e+02 1.732087017870576062e+01
4.400000000000000000e+01 2.186068958768256909e-01
9.200000000000000000e+01 1.156838693139282448e+00
2.800000000000000000e+01 1.795469639373405979e-01
1.600000000000000000e+01 6.326665921042917695e-02
1.600000000000000000e+01 5.983241644436088080e-02
6.400000000000000000e+01 8.899978422319081428e-01
6.000000000000000000e+01 6.919111977080427689e-01
1.600000000000000000e+01 6.499680026256515752e-02
7.000000000000000000e+01 5.375209355671233258e-01
7.200000000000000000e+01 1.098667938909588804e+00
5.400000000000000000e+01 6.235719027577397711e-01
1.240000000000000000e+02 3.582811653555403097e+00
3.600000000000000000e+01 2.097662282304781911e-01
4.200000000000000000e+01 7.124813287997562306e-01
3.800000000000000000e+01 2.506888399999560590e-01
2.600000000000000000e+01 1.404269897392644850e-01
1.000000000000000000e+01 3.665662525225776847e-02
2.600000000000000000e+01 1.365347008695785291e-01
1.800000000000000000e+01 6.470395724644184554e-02
4.400000000000000000e+01 2.769521042633957819e-01
1.800000000000000000e+01 7.450220566499243802e-02
6.800000000000000000e+01 1.575851155738658083e+00
4.800000000000000000e+01 9.390975037197821784e-01
3.200000000000000000e+01 2.341805432064298920e-01
4.800000000000000000e+01 3.227740421876448274e-01
8.000000000000000000e+00 2.762454184015394887e-02
9.200000000000000000e+01 5.568097583201789824e-01
3.600000000000000000e+01 2.798025298336410671e-01
9.600000000000000000e+01 7.527920517270261236e-01
7.400000000000000000e+01 1.287458550835867577e+00
3.000000000000000000e+01 1.571153096890816059e-01
4.000000000000000000e+00 1.335437918311432881e-02
3.400000000000000000e+01 2.064242944198215746e-01
4.200000000000000000e+01 1.695463305544580024e-01
4.000000000000000000e+01 2.803634407728128330e-01
1.020000000000000000e+02 6.221528559450701934e-01
2.400000000000000000e+01 1.117683359894940942e-01
5.000000000000000000e+01 3.556516062746586382e-01
3.000000000000000000e+01 1.499805403547822547e-01
1.200000000000000000e+01 4.557363335970743279e-02
3.800000000000000000e+01 2.315885442757119606e-01
8.000000000000000000e+00 2.770507486692697086e-02
2.000000000000000000e+01 9.358600627992297305e-02
4.400000000000000000e+01 2.053336322828669402e-01
2.800000000000000000e+01 1.676731671938713752e-01
2.200000000000000000e+01 1.097766387820677814e-01
1.800000000000000000e+01 7.574354300748575852e-02
3.600000000000000000e+01 3.059854918800044565e-01
8.000000000000000000e+00 2.812641727896503241e-02
2.400000000000000000e+01 1.036045283176272314e-01
2.400000000000000000e+01 1.080788998416157831e-01
3.000000000000000000e+01 1.786302792458074329e-01
2.000000000000000000e+01 1.007850371167235970e-01
7.400000000000000000e+01 5.285330467889579609e-01
3.200000000000000000e+01 2.112854172500022720e-01
2.600000000000000000e+01 1.447558850451593493e-01
