# w mse
3.000000000000000000e+00 3.521669319627709124e-03
5.000000000000000000e+00 1.226296168158893564e-02
9.000000000000000000e+00 4.044156087509593461e-02
1.700000000000000000e+01 1.122082481905522511e-01
3.300000000000000000e+01 2.701740859155473684e-01
6.500000000000000000e+01 6.120535668114542860e-01
1.290000000000000000e+02 1.353204327124446493e+00
2.570000000000000000e+02 2.911795507772039215e+00
5.130000000000000000e+02 6.106824588965307221e+00
1.025000000000000000e+03 1.253814192334117195e+01
2.049000000000000000e+03 2.266449180926166562e+01
4.097000000000000000e+03 2.849691900834879732e+01
