# drho_hcp drho_bcc ei ef ti tf avalancheSize
3.082697467512024447e-03 3.734547344675610489e-04 2.104000000000000037e-01 2.109000000000000041e-01 2.104000000000000000e+03 2.109000000000000000e+03 4.113692824936292236e-02
-1.011062015575064921e-02 1.835690281755212976e-03 2.212000000000000077e-01 2.232000000000000095e-01 2.212000000000000000e+03 2.232000000000000000e+03 7.321878980045043450e-01
1.171529419341324485e-02 -1.861996743637243240e-04 2.237999999999999989e-01 2.250999999999999945e-01 2.238000000000000000e+03 2.251000000000000000e+03 3.099446321740826904e-01
6.109490175240650522e-03 -1.401167463078251997e-03 2.257000000000000117e-01 2.268999999999999906e-01 2.257000000000000000e+03 2.269000000000000000e+03 2.140009534120297374e-01
-1.555792680419137985e-03 1.251661945765572027e-03 2.283999999999999919e-01 2.295000000000000095e-01 2.284000000000000000e+03 2.295000000000000000e+03 2.083341688253593504e-01
7.904695968250219362e-04 2.287373391481250726e-04 2.316999999999999893e-01 2.321000000000000008e-01 2.317000000000000000e+03 2.321000000000000000e+03 3.259532465084569175e-02
-6.977568413464169117e-03 1.777211904288305156e-03 2.331000000000000016e-01 2.341000000000000025e-01 2.331000000000000000e+03 2.341000000000000000e+03 1.804048162796426102e-01
-1.783454742903034518e-03 3.685010713985288275e-04 2.356999999999999929e-01 2.366000000000000048e-01 2.357000000000000000e+03 2.366000000000000000e+03 1.820838331490018946e-01
-1.647248839616718974e-02 -1.152199252330417430e-03 2.371999999999999942e-01 2.401000000000000079e-01 2.372000000000000000e+03 2.401000000000000000e+03 2.252899055068083634e+00
-1.011112721973830841e-02 -5.690378009869361681e-04 2.510999999999999899e-01 2.533000000000000251e-01 2.511000000000000000e+03 2.533000000000000000e+03 2.539124660949286238e-01
7.687585310165556685e-03 9.106606364607467211e-04 2.539000000000000146e-01 2.553000000000000269e-01 2.539000000000000000e+03 2.553000000000000000e+03 2.782747170497974487e-01
4.632608287179929007e-03 4.908074144884160342e-04 2.657999999999999807e-01 2.665000000000000147e-01 2.658000000000000000e+03 2.665000000000000000e+03 6.265447659496578559e-02
-5.881267247646565499e-03 -4.991377079743069753e-04 2.762000000000000011e-01 2.773999999999999799e-01 2.762000000000000000e+03 2.774000000000000000e+03 1.832279035107116094e-01
-1.329405750596424074e-02 -1.091598837409475144e-03 2.777999999999999914e-01 2.792000000000000037e-01 2.778000000000000000e+03 2.792000000000000000e+03 4.046270854270376804e-01
5.722549753214761781e-03 1.164966584388780341e-03 2.798999999999999821e-01 2.808999999999999830e-01 2.799000000000000000e+03 2.809000000000000000e+03 2.112241347166587402e-01
7.118282331507297389e-03 3.651874745446972645e-04 2.817000000000000060e-01 2.846000000000000196e-01 2.817000000000000000e+03 2.846000000000000000e+03 9.879256267028780902e-01
1.280668717145827529e-03 -3.318572502125282861e-04 2.856000000000000205e-01 2.863999999999999879e-01 2.856000000000000000e+03 2.864000000000000000e+03 1.134685618792641432e-01
-2.412611690596061509e-03 2.107519172785581388e-04 2.899999999999999800e-01 2.912000000000000144e-01 2.900000000000000000e+03 2.912000000000000000e+03 2.383968185861587707e-01
3.086228469055152246e-03 -2.554817816033082278e-04 2.924999999999999822e-01 2.940999999999999726e-01 2.925000000000000000e+03 2.941000000000000000e+03 4.895236403551435078e-01
0.000000000000000000e+00 0.000000000000000000e+00 2.963000000000000078e-01 2.963999999999999968e-01 2.963000000000000000e+03 2.964000000000000000e+03 6.860294341281741870e-03
-1.793517114029116732e-02 -2.795079508552660713e-05 3.048000000000000154e-01 3.060999999999999832e-01 3.048000000000000000e+03 3.061000000000000000e+03 5.097867096805953624e-01
-1.347727442227442118e-03 -5.799013704614452286e-04 3.084999999999999964e-01 3.089999999999999969e-01 3.085000000000000000e+03 3.090000000000000000e+03 4.412148966101657466e-02
-1.566101512143452945e-03 -1.289981221786092036e-04 3.149000000000000132e-01 3.155000000000000027e-01 3.149000000000000000e+03 3.155000000000000000e+03 6.045118945661698273e-02
3.930389244068743793e-03 -1.010772890747904315e-03 3.180000000000000049e-01 3.200999999999999956e-01 3.180000000000000000e+03 3.201000000000000000e+03 3.926301603700056986e-01
1.622482965421584433e-03 -1.913200401011346842e-04 3.226999999999999869e-01 3.232999999999999763e-01 3.227000000000000000e+03 3.233000000000000000e+03 6.058195953462973404e-02
-1.328780080843339206e-02 -1.387565906525929735e-03 3.473999999999999866e-01 3.523999999999999910e-01 3.474000000000000000e+03 3.524000000000000000e+03 2.153978644387199548e+00
-2.747217863328599297e-03 -7.478521414749218603e-04 3.572000000000000175e-01 3.585999999999999743e-01 3.572000000000000000e+03 3.586000000000000000e+03 2.822030587892110365e-01
-6.809121549192220790e-05 8.000983282829485232e-06 3.738000000000000211e-01 3.739999999999999991e-01 3.738000000000000000e+03 3.740000000000000000e+03 1.421861532178761781e-02
-8.274961786503720607e-03 -5.239269290888623476e-04 3.768000000000000238e-01 3.778000000000000247e-01 3.768000000000000000e+03 3.778000000000000000e+03 2.084017024937968310e-01
1.258561095044594125e-02 1.079047804102182054e-03 4.168999999999999928e-01 4.182000000000000162e-01 4.169000000000000000e+03 4.182000000000000000e+03 2.358135321742938773e-01
3.836221906106115909e-02 1.723859609115453283e-03 4.188999999999999946e-01 4.213999999999999968e-01 4.189000000000000000e+03 4.214000000000000000e+03 6.817002219665309060e-01
1.032578749713342070e-02 -4.150269264282299003e-04 4.328000000000000180e-01 4.349000000000000088e-01 4.328000000000000000e+03 4.349000000000000000e+03 1.267805152808671343e+00
-1.760746721081957178e-02 1.316068281814760862e-03 4.380999999999999894e-01 4.396999999999999797e-01 4.381000000000000000e+03 4.397000000000000000e+03 1.586762872404098523e+00
-9.654089069339760742e-03 -2.444410810741423808e-04 4.404000000000000137e-01 4.413000000000000256e-01 4.404000000000000000e+03 4.413000000000000000e+03 1.818743995897270094e-01
-1.557352974791814670e-03 8.997464021838598794e-04 4.489000000000000212e-01 4.502999999999999781e-01 4.489000000000000000e+03 4.503000000000000000e+03 3.074270103477065308e-01
3.480123340696444911e-03 -8.819052263601321294e-04 4.507999999999999785e-01 4.520000000000000129e-01 4.508000000000000000e+03 4.520000000000000000e+03 2.664837614805870558e-01
9.909570936837475141e-03 6.727479966970153005e-05 4.552999999999999825e-01 4.560000000000000164e-01 4.553000000000000000e+03 4.560000000000000000e+03 8.660350396636287695e-02
-1.063715303712212124e-02 1.249018710544058230e-03 4.763999999999999901e-01 4.789999999999999813e-01 4.764000000000000000e+03 4.790000000000000000e+03 7.830497941299853215e-01
2.947483609770457091e-02 6.096440562433063509e-04 4.802000000000000157e-01 4.815999999999999726e-01 4.802000000000000000e+03 4.816000000000000000e+03 5.350212607810932441e-01
1.588789533605416970e-03 1.540993313984386284e-04 4.845999999999999752e-01 4.852000000000000202e-01 4.846000000000000000e+03 4.852000000000000000e+03 6.698917370480303446e-02
4.691162012282498739e-02 -2.160566996567976194e-03 5.152999999999999803e-01 5.173999999999999710e-01 5.153000000000000000e+03 5.174000000000000000e+03 8.642894671592228351e-01
-4.483024813879132875e-03 3.071333388907637740e-04 5.322000000000000064e-01 5.326999999999999513e-01 5.322000000000000000e+03 5.327000000000000000e+03 4.432457651275929778e-02
1.942075373618734613e-03 -4.138525445877743250e-04 5.395999999999999686e-01 5.406999999999999584e-01 5.396000000000000000e+03 5.407000000000000000e+03 2.252854679953023853e-01
-7.435748911697126484e-03 -2.627409220469360037e-03 5.409000000000000474e-01 5.452000000000000179e-01 5.409000000000000000e+03 5.452000000000000000e+03 2.503217598901966490e+00
-3.065024153397433171e-03 1.683587832520296035e-04 5.480000000000000426e-01 5.484999999999999876e-01 5.480000000000000000e+03 5.485000000000000000e+03 3.816334601404467591e-02
-2.829039360565999139e-03 9.499511344669697710e-04 5.503000000000000114e-01 5.507999999999999563e-01 5.503000000000000000e+03 5.508000000000000000e+03 4.610792858409842876e-02
4.703960325177503066e-04 2.386051088294890640e-04 5.544999999999999929e-01 5.551000000000000378e-01 5.545000000000000000e+03 5.551000000000000000e+03 6.262362256425831053e-02
-2.737540921622316770e-03 -6.027874679151055612e-04 5.661000000000000476e-01 5.668999999999999595e-01 5.661000000000000000e+03 5.669000000000000000e+03 8.357499097448442549e-02
-3.585536789402488100e-03 -5.330507402918210902e-05 5.682000000000000384e-01 5.698999999999999622e-01 5.682000000000000000e+03 5.699000000000000000e+03 3.325975439615011520e-01
-8.104523605311941825e-03 -6.507020675474983751e-04 5.699999999999999512e-01 5.713000000000000300e-01 5.700000000000000000e+03 5.713000000000000000e+03 2.000364918534445480e-01
2.856333469165922567e-02 1.935090877894120667e-03 5.848999999999999755e-01 5.866000000000000103e-01 5.849000000000000000e+03 5.866000000000000000e+03 5.885692310988228648e-01
-5.531706159934701716e-04 1.307884378320498236e-03 6.019999999999999796e-01 6.027000000000000135e-01 6.020000000000000000e+03 6.027000000000000000e+03 8.454109692414768507e-02
-4.681486658135725065e-04 1.606173598608130748e-04 6.054000000000000492e-01 6.064000000000000501e-01 6.054000000000000000e+03 6.064000000000000000e+03 1.602128607901089630e-01
-2.219361049395907060e-04 -1.226365998979283504e-03 6.068999999999999950e-01 6.078999999999999959e-01 6.069000000000000000e+03 6.079000000000000000e+03 1.644501898000173545e-01
-1.717866611824919731e-02 1.519471070401217077e-03 6.098999999999999977e-01 6.119999999999999885e-01 6.099000000000000000e+03 6.120000000000000000e+03 4.694710834972081748e-01
-6.216479589654655413e-03 -8.014920464249107937e-04 6.129999999999999893e-01 6.138000000000000123e-01 6.130000000000000000e+03 6.138000000000000000e+03 8.816234630604212474e-02
-5.109509594954930733e-04 1.098376594943946405e-04 6.153999999999999471e-01 6.156000000000000361e-01 6.154000000000000000e+03 6.156000000000000000e+03 1.475211584386398531e-02
-1.607665332062913066e-04 -8.904683499091556320e-05 6.168000000000000149e-01 6.171999999999999709e-01 6.168000000000000000e+03 6.172000000000000000e+03 3.896137514603877083e-02
5.617671227404086309e-03 -4.411938841638041175e-04 6.179000000000000048e-01 6.193999999999999506e-01 6.179000000000000000e+03 6.194000000000000000e+03 5.289758407432015863e-01
-1.041556657584707946e-03 -8.813701219393624969e-05 6.240999999999999881e-01 6.246000000000000441e-01 6.241000000000000000e+03 6.246000000000000000e+03 4.984170143926254515e-02
-7.105061152344771536e-03 8.278272106075476242e-04 6.282999999999999696e-01 6.292999999999999705e-01 6.283000000000000000e+03 6.293000000000000000e+03 1.990058286383840636e-01
-1.016886343658318648e-03 -1.246514591904390734e-05 6.348000000000000309e-01 6.352999999999999758e-01 6.348000000000000000e+03 6.353000000000000000e+03 3.923757689490052492e-02
-1.969858984506023258e-03 -2.782581461379498092e-04 6.405999999999999472e-01 6.410000000000000142e-01 6.406000000000000000e+03 6.410000000000000000e+03 3.753406143505012837e-02
-6.707466838788311847e-03 1.202243090057152249e-03 6.594999999999999751e-01 6.611000000000000210e-01 6.595000000000000000e+03 6.611000000000000000e+03 3.710103337589514272e-01
1.469091862543181470e-04 8.169945498964189048e-04 6.656999999999999584e-01 6.664999999999999813e-01 6.657000000000000000e+03 6.665000000000000000e+03 1.091892970403865598e-01
