# w mse
3.000000000000000000e+00 5.353465894176769914e-03
5.000000000000000000e+00 1.588645491978160976e-02
9.000000000000000000e+00 4.959029665765451317e-02
1.700000000000000000e+01 1.367712986435890288e-01
3.300000000000000000e+01 3.467699166734204419e-01
6.500000000000000000e+01 9.076600327860205875e-01
1.290000000000000000e+02 2.282587272618376240e+00
2.570000000000000000e+02 4.861661869494444232e+00
5.130000000000000000e+02 9.302307419471141259e+00
1.025000000000000000e+03 1.584288394317399273e+01
2.049000000000000000e+03 2.186671887278342652e+01
4.097000000000000000e+03 2.095617192168437981e+01
8.193000000000000000e+03 2.305635128102702325e+01
