# w mse
3.000000000000000000e+00 1.337222377595196493e-02
5.000000000000000000e+00 1.169925015330938040e-02
9.000000000000000000e+00 1.245945950119052743e-02
1.700000000000000000e+01 2.025166810246397872e-02
3.300000000000000000e+01 4.408835468462337509e-02
6.500000000000000000e+01 1.061383885064642457e-01
1.290000000000000000e+02 2.548813933711757684e-01
2.570000000000000000e+02 5.981272463345529422e-01
5.130000000000000000e+02 1.311554650643759645e+00
1.025000000000000000e+03 2.202881441082206848e+00
2.049000000000000000e+03 3.168263522523003584e+00
4.097000000000000000e+03 3.292477363993075556e+00
8.193000000000000000e+03 3.661756934772518957e+00
1.638500000000000000e+04 5.577990610893322376e+00
