# size duration
2.999999999999947153e-04 2.015747202056349163e+00
7.000000000000061728e-04 1.925744438770519151e+00
1.999999999999779732e-04 7.641383954520311605e-02
2.000000000000057288e-04 2.452603784401225992e-02
9.999999999998898659e-05 1.598493401068941736e-02
9.999999999998898659e-05 1.094649781139748861e-02
1.000000000000167422e-04 1.460871938280605686e-02
1.000000000000167422e-04 1.290462305755224991e-02
1.000000000000167422e-04 1.304607127119561567e-02
1.000000000000167422e-04 1.080581778170416202e-02
1.000000000000167422e-04 1.046507264020867835e-02
2.000000000000057288e-04 3.765427819605909887e-02
9.999999999998898659e-05 1.994908279475165330e-02
9.999999999998898659e-05 2.761047133746165685e-02
1.000000000000167422e-04 2.611130241598221338e-02
2.000000000000057288e-04 3.436553732703045982e-02
2.000000000000057288e-04 4.200887750430790102e-02
2.000000000000057288e-04 2.658083779883175374e-02
2.000000000000057288e-04 4.492598879644170429e-02
9.999999999998898659e-05 1.321282954127018378e-02
9.999999999998898659e-05 1.157728524107751351e-02
9.999999999998898659e-05 1.252228823510893874e-02
3.000000000000224709e-04 1.118948040638994418e-01
2.000000000000334843e-04 3.572903968826490750e-02
2.000000000000334843e-04 5.356614954931684935e-02
2.000000000000334843e-04 4.640437362716591518e-02
1.999999999999779732e-04 4.632215088693336646e-02
9.999999999998898659e-05 1.510006262265066804e-02
9.000000000000119016e-04 5.945004345791257805e+00
9.999999999998898659e-05 1.509497330485771484e-02
1.999999999999779732e-04 3.502757819484991764e-02
2.000000000000334843e-04 2.507799368684259650e-02
9.999999999998898659e-05 1.340997379451034852e-02
1.999999999999779732e-04 4.860412946520929756e-02
2.999999999999669598e-04 4.566296069564602239e-02
9.000000000000119016e-04 3.772386125343488938e+00
1.999999999999779732e-04 5.763318192783901950e-02
2.000000000000334843e-04 5.664659183286853417e-02
1.000000000000444977e-04 2.345196895706837953e-02
9.999999999998898659e-05 2.647841924147541562e-02
2.000000000000334843e-04 2.232313900552632124e-02
5.000000000000004441e-04 4.086055504132379834e-01
5.999999999999894307e-04 5.319598799897825581e-01
2.999999999999669598e-04 8.973271155695833334e-02
1.000000000000444977e-04 1.039658264388389035e-02
9.999999999998898659e-05 1.372857468615869790e-02
1.000000000000444977e-04 1.320966418904941965e-02
9.999999999998898659e-05 1.263613513410134087e-02
2.000000000000334843e-04 2.911880578871787681e-02
5.000000000000004441e-04 5.288586451074462902e-01
3.000000000000224709e-04 5.848932023919131001e-02
9.999999999998898659e-05 1.028614673344850801e-02
1.999999999999779732e-04 6.930116421616841493e-02
1.999999999999779732e-04 3.650268369465518858e-02
1.999999999999779732e-04 3.112656708479429046e-02
9.999999999998898659e-05 1.792000979092065946e-02
9.999999999998898659e-05 1.164914998876937641e-02
9.999999999998898659e-05 1.596527829907505927e-02
5.000000000000004441e-04 6.620913552317778672e-01
1.999999999999779732e-04 2.708726739479527107e-02
3.000000000000224709e-04 5.520455019374075067e-02
1.999999999999779732e-04 3.001055544646329815e-02
1.999999999999779732e-04 4.068356255144524314e-02
9.999999999998898659e-05 1.262057414715861414e-02
1.000000000000444977e-04 1.168864922835575158e-02
9.999999999998898659e-05 2.601155888228754570e-02
9.999999999998898659e-05 1.061375448410318764e-02
9.999999999998898659e-05 1.371436466956214503e-02
5.000000000000004441e-04 1.852774963288669752e-01
2.000000000000334843e-04 4.051317991329901613e-02
2.000000000000334843e-04 4.128543513487693828e-02
3.000000000000224709e-04 1.207171113839674848e-01
5.999999999999894307e-04 2.626426379972550684e+00
9.999999999998898659e-05 1.152884296611464757e-02
9.999999999998898659e-05 1.720110596123151231e-02
9.999999999998898659e-05 1.383198249797417193e-02
9.999999999998898659e-05 1.020923261904823839e-02
2.000000000000334843e-04 2.835893572392642753e-02
9.999999999998898659e-05 1.197132252750284301e-02
9.999999999998898659e-05 1.031851252905212346e-02
4.000000000000114575e-04 1.327456072398096598e-01
1.000000000000444977e-04 1.345238468608675464e-02
9.999999999998898659e-05 1.440915682932305056e-02
1.999999999999779732e-04 6.197116074603881836e-02
9.999999999998898659e-05 1.242182380387830097e-02
9.999999999998898659e-05 1.315386775253501311e-02
1.000000000000000888e-03 3.723896929645583942e+00
3.000000000000224709e-04 1.152182355018727955e-01
9.999999999998898659e-05 1.293637675448302063e-02
9.999999999998898659e-05 1.915201714891416607e-02
1.000000000000444977e-04 1.771747421196075145e-02
9.999999999998898659e-05 2.188079878771218359e-02
9.999999999998898659e-05 1.529797857052630876e-02
9.999999999998898659e-05 1.694634599273844855e-02
1.999999999999779732e-04 4.245305068011408223e-02
9.999999999998898659e-05 2.491858048687916466e-02
9.000000000000119016e-04 1.382535088167893278e+00
9.999999999998898659e-05 1.542008732948464342e-02
1.000000000000444977e-04 1.187281944045917928e-02
9.999999999998898659e-05 1.043574049221491530e-02
9.999999999998898659e-05 2.227012988134893443e-02
9.999999999998898659e-05 1.024453905008300240e-02
2.999999999999669598e-04 8.666367478260135482e-02
1.999999999999779732e-04 4.170548324387614303e-02
1.999999999999779732e-04 2.878003218442510419e-02
2.999999999999669598e-04 4.939963844957457467e-02
3.000000000000224709e-04 1.025778380746980717e-01
2.999999999999669598e-04 7.509232767822951460e-02
9.000000000000119016e-04 1.050778829200844200e+00
7.000000000000339284e-04 1.011558986333803256e+00
4.000000000000114575e-04 5.848780081364315236e-02
5.000000000000004441e-04 7.788052317823034032e-02
1.999999999999779732e-04 2.619146934277125777e-02
1.000000000000444977e-04 1.334600459631340476e-02
1.999999999999779732e-04 3.632975849439426530e-02
5.000000000000004441e-04 3.134716024130483336e-01
2.000000000000334843e-04 4.700083351071585036e-02
9.999999999998898659e-05 1.704044620572270699e-02
2.000000000000334843e-04 6.045725378986556431e-02
9.999999999998898659e-05 1.587479696587986572e-02
1.999999999999779732e-04 3.994716092159647514e-02
2.999999999999669598e-04 9.835638199671783988e-02
1.000000000000444977e-04 2.392550261938386491e-02
9.999999999998898659e-05 2.126264203582452564e-02
2.000000000000334843e-04 7.030525545478284732e-02
4.000000000000114575e-04 8.248891591354666486e-02
9.999999999998898659e-05 1.011614784068549412e-02
1.999999999999779732e-04 2.895989335790117788e-02
3.000000000000224709e-04 6.153156915731750054e-02
6.000000000000449418e-04 5.038961092771780947e-01
2.000000000000334843e-04 3.501029309975449422e-02
2.000000000000334843e-04 4.455167978074099644e-02
2.000000000000334843e-04 5.683059901051790153e-02
2.000000000000334843e-04 5.091626989342924042e-02
2.999999999999669598e-04 7.254914567838642581e-02
1.000000000000444977e-04 1.947090085734919443e-02
1.999999999999779732e-04 4.503223070696125985e-02
1.999999999999779732e-04 4.970757312765489155e-02
9.999999999998898659e-05 1.017361813844797069e-02
1.999999999999779732e-04 4.320667424774143894e-02
1.999999999999779732e-04 1.777041976018904068e-01
2.000000000000334843e-04 4.163271050269276574e-02
1.999999999999779732e-04 6.284224140126207225e-02
1.999999999999779732e-04 4.896240090481885493e-02
2.999999999999669598e-04 1.624000781173595420e-01
2.999999999999669598e-04 7.847808122603136538e-02
9.999999999998898659e-05 3.333620635994117426e-02
2.999999999999669598e-04 6.021225312872475338e-02
2.000000000000334843e-04 3.555144481708018972e-02
2.000000000000334843e-04 8.121453132272024589e-02
1.999999999999779732e-04 2.395234673240401874e-02
2.999999999999669598e-04 8.053730627412208909e-02
9.999999999998898659e-05 2.321846453218421452e-02
1.000000000000444977e-04 1.630516285875926660e-02
3.000000000000224709e-04 5.994219595952688523e-02
3.000000000000224709e-04 7.061489511180588097e-02
1.999999999999779732e-04 3.719097192769794946e-02
2.000000000000334843e-04 5.056733616815901888e-02
2.000000000000334843e-04 8.681124285083266501e-02
2.000000000000334843e-04 6.742175180153768543e-02
1.999999999999779732e-04 2.894789874254865419e-02
4.000000000000114575e-04 8.761027617118916089e-02
3.000000000000224709e-04 6.643103714008877225e-02
4.000000000000114575e-04 1.624657354062759851e-01
2.000000000000334843e-04 6.511033266490685867e-02
1.999999999999779732e-04 6.055249163083013808e-02
9.999999999998898659e-05 1.044547128475563531e-02
2.999999999999669598e-04 6.049336909506153326e-02
1.999999999999779732e-04 3.694617278180697267e-02
9.999999999998898659e-05 1.008737919602897652e-02
1.000000000000444977e-04 1.782499327429497640e-02
5.999999999999894307e-04 6.740038895728003299e-01
2.000000000000334843e-04 3.296548013576680591e-02
2.000000000000334843e-04 4.909619862703977489e-02
1.000000000000444977e-04 1.125268686424051902e-02
2.000000000000334843e-04 3.720824531024537196e-02
4.000000000000114575e-04 6.604379996965722976e-02
9.999999999998898659e-05 3.064055962722476642e-02
1.100000000000045386e-03 4.279423385160376014e+00
1.000000000000444977e-04 1.063837348682791784e-02
1.999999999999779732e-04 2.746263177315038176e-02
9.999999999998898659e-05 2.363196196480233865e-02
9.999999999998898659e-05 1.029657433362586062e-02
9.999999999998898659e-05 1.060993750266963145e-02
9.999999999998898659e-05 1.437299001536035577e-02
1.000000000000444977e-04 1.265005290112439056e-02
9.999999999998898659e-05 1.283476398057614015e-02
9.999999999998898659e-05 1.008218290708680701e-02
9.999999999998898659e-05 1.245739184993698533e-02
2.000000000000334843e-04 3.180197635903196651e-02
9.999999999998898659e-05 1.088829175662820586e-02
2.000000000000334843e-04 6.234321549991864164e-02
9.999999999998898659e-05 1.029052933508060354e-02
1.999999999999779732e-04 4.724907290354374290e-02
3.000000000000224709e-04 5.944999626781023727e-02
1.999999999999779732e-04 4.870444579786389894e-02
4.000000000000114575e-04 2.170727601726291089e-01
9.999999999998898659e-05 2.223657377431600968e-02
9.999999999998898659e-05 1.707212766036821788e-02
9.999999999998898659e-05 1.442255941491226053e-02
9.999999999998898659e-05 1.625984425878235218e-02
9.999999999998898659e-05 1.310620506529013539e-02
1.999999999999779732e-04 5.185955326472514726e-02
1.999999999999779732e-04 6.979558206190480951e-02
5.999999999999894307e-04 3.227843204182025971e-01
1.999999999999779732e-04 5.011875978483797123e-02
1.999999999999779732e-04 7.251713908632992367e-02
1.000000000000444977e-04 2.037556825106691394e-02
2.000000000000334843e-04 6.418732540171924461e-02
4.000000000000114575e-04 1.952422361398912232e-01
3.000000000000224709e-04 4.988333976112988705e-02
9.999999999998898659e-05 2.279042064818644769e-02
2.999999999999669598e-04 6.799107892346378801e-02
5.000000000000004441e-04 9.640535525075089041e-02
9.999999999998898659e-05 2.466108562749342453e-02
7.000000000000339284e-04 2.435908643564138387e+00
1.999999999999779732e-04 6.838411664258048361e-02
4.000000000000114575e-04 1.336784123920876088e-01
5.000000000000004441e-04 9.873796024001268989e-02
9.999999999998898659e-05 1.694808742965519394e-02
2.999999999999669598e-04 6.381293490850355188e-02
3.000000000000224709e-04 6.266777168329719372e-02
1.099999999999989875e-03 3.326335779611511168e-01
2.000000000000334843e-04 9.627904240577986328e-02
7.999999999999674039e-04 5.796360793526741384e-01
9.999999999998898659e-05 3.075402024847124008e-02
1.999999999999779732e-04 4.680958212179987810e-02
9.999999999998898659e-05 2.596403447220405405e-02
1.999999999999779732e-04 4.441061760699432925e-02
1.999999999999779732e-04 3.931220874650229180e-02
9.999999999998898659e-05 2.056872529921029841e-02
9.999999999998898659e-05 1.653561896994615310e-02
9.999999999998898659e-05 1.541424594296707598e-02
1.999999999999779732e-04 4.121875630128325751e-02
1.999999999999779732e-04 6.891808650513107926e-02
1.999999999999779732e-04 5.167075944639686058e-02
1.999999999999779732e-04 5.758972484488788374e-02
1.999999999999779732e-04 2.198470921227975439e-02
1.999999999999779732e-04 5.150982710127842423e-02
2.999999999999669598e-04 4.981068694256170215e-02
3.999999999999559464e-04 1.173621871837580294e-01
2.999999999999669598e-04 4.974217661428881332e-02
1.999999999999779732e-04 3.883719974736277170e-02
2.999999999999669598e-04 6.125271546014535856e-02
1.999999999999779732e-04 4.120975924520081657e-02
1.000000000001000089e-04 3.128565855869856055e-02
2.000000000000889955e-04 1.012085012644007992e-01
9.999999999998898659e-05 2.187956772035590941e-02
4.000000000000669687e-04 2.031821101873769742e-01
1.999999999999779732e-04 7.978268171767807782e-02
1.999999999999779732e-04 9.175680909949159025e-02
9.000000000000119016e-04 9.382698841052298233e-01
