# clusterSize EnergyDrop
0.000000000000000000e+00 -3.841566032454150263e+04
0.000000000000000000e+00 -3.839457471814950259e+04
0.000000000000000000e+00 -3.836888657042649720e+04
0.000000000000000000e+00 -3.833559503401940310e+04
0.000000000000000000e+00 -3.828281404076550098e+04
0.000000000000000000e+00 -3.822327316649480053e+04
0.000000000000000000e+00 -3.814911878700769739e+04
0.000000000000000000e+00 -3.806503080524149846e+04
0.000000000000000000e+00 -3.797242932452449895e+04
0.000000000000000000e+00 -3.787570712110529712e+04
0.000000000000000000e+00 -3.776625845009410114e+04
6.692400000000000000e+04 -3.797462337137669965e+04
6.692400000000000000e+04 -3.788930939389309788e+04
6.680700000000000000e+04 -3.779586912589990243e+04
6.673500000000000000e+04 -3.769630043550780101e+04
2.858600000000000000e+04 -3.820707421306519973e+04
2.851500000000000000e+04 -3.817257437925600243e+04
2.729300000000000000e+04 -3.813457052667789685e+04
2.759300000000000000e+04 -3.822462613147710363e+04
2.718100000000000000e+04 -3.820805759744229726e+04
1.761500000000000000e+04 -3.821029871185009688e+04
1.746500000000000000e+04 -3.819204884748799668e+04
2.644900000000000000e+04 -3.821397679750640236e+04
2.505000000000000000e+04 -3.820173097463540034e+04
2.312400000000000000e+04 -3.818729820731029758e+04
2.132500000000000000e+04 -3.817284003613889945e+04
1.952300000000000000e+04 -3.816306054727690207e+04
2.415700000000000000e+04 -3.815559502095609787e+04
2.435200000000000000e+04 -3.814591140319949773e+04
2.448000000000000000e+04 -3.812075460563800152e+04
2.352200000000000000e+04 -3.809042606180250004e+04
2.987600000000000000e+04 -3.809435626634210348e+04
2.449800000000000000e+04 -3.806033014702390210e+04
2.428900000000000000e+04 -3.801180950703669805e+04
2.975900000000000000e+04 -3.810745966432579735e+04
2.866600000000000000e+04 -3.808081096737980261e+04
2.196700000000000000e+04 -3.815946764374370105e+04
2.192700000000000000e+04 -3.814273886474369647e+04
2.177000000000000000e+04 -3.812685182486190024e+04
2.178800000000000000e+04 -3.810429524356070033e+04
2.138600000000000000e+04 -3.807245739876839798e+04
8.873000000000000000e+03 -3.805776864532269974e+04
8.883000000000000000e+03 -3.802291983238999819e+04
1.614700000000000000e+04 -3.798270516859090276e+04
7.996000000000000000e+03 -3.798338865326689847e+04
7.510000000000000000e+03 -3.795724082943209942e+04
8.381000000000000000e+03 -3.792442146887129638e+04
7.635000000000000000e+03 -3.789196483374010131e+04
7.193000000000000000e+03 -3.788600829705520300e+04
7.529000000000000000e+03 -3.796644312056979834e+04
1.264800000000000000e+04 -3.805326713486990047e+04
1.275300000000000000e+04 -3.803938098241959960e+04
1.277800000000000000e+04 -3.801400839016630198e+04
1.701700000000000000e+04 -3.801613527164320112e+04
1.422800000000000000e+04 -3.798446359001429664e+04
1.304700000000000000e+04 -3.797380833151839761e+04
1.287300000000000000e+04 -3.794378497562019766e+04
8.289000000000000000e+03 -3.790890354067370208e+04
7.941000000000000000e+03 -3.786713576159669901e+04
8.044000000000000000e+03 -3.782923879412440147e+04
1.286000000000000000e+04 -3.804413770015780028e+04
1.278600000000000000e+04 -3.803503300553800364e+04
1.429700000000000000e+04 -3.803446880293230060e+04
1.281300000000000000e+04 -3.801478690789920074e+04
1.064500000000000000e+04 -3.798300750738479837e+04
1.199000000000000000e+04 -3.796859836502229882e+04
1.247600000000000000e+04 -3.793328905717920134e+04
1.272300000000000000e+04 -3.796927723389690073e+04
1.190800000000000000e+04 -3.794415643464180175e+04
1.281200000000000000e+04 -3.792855095426030312e+04
1.352700000000000000e+04 -3.793163753500809980e+04
1.406800000000000000e+04 -3.791418427310149855e+04
1.007000000000000000e+04 -3.790457527585959906e+04
9.941000000000000000e+03 -3.787724681975720159e+04
8.119000000000000000e+03 -3.786093954626480263e+04
7.269000000000000000e+03 -3.793452510761799931e+04
8.012000000000000000e+03 -3.796960216869220312e+04
8.611000000000000000e+03 -3.795548082737289951e+04
9.471000000000000000e+03 -3.799238395524160296e+04
1.654700000000000000e+04 -3.798404348641270190e+04
1.624500000000000000e+04 -3.796979367708229984e+04
1.591100000000000000e+04 -3.795078882795840036e+04
1.582600000000000000e+04 -3.792724432507129677e+04
1.201400000000000000e+04 -3.795107520727420342e+04
1.252500000000000000e+04 -3.795478412315929745e+04
1.206200000000000000e+04 -3.793628421368169802e+04
1.218300000000000000e+04 -3.792325663558889937e+04
1.205400000000000000e+04 -3.789105022133769671e+04
6.307000000000000000e+03 -3.787202351106709830e+04
5.797000000000000000e+03 -3.789095041135350039e+04
7.759000000000000000e+03 -3.787574700631460291e+04
6.544000000000000000e+03 -3.792163897663459647e+04
6.362000000000000000e+03 -3.791101370183750259e+04
7.736000000000000000e+03 -3.789163410849950014e+04
7.035000000000000000e+03 -3.786459437344929756e+04
6.817000000000000000e+03 -3.787370693572350137e+04
5.414000000000000000e+03 -3.786762294762200327e+04
1.535100000000000000e+04 -3.805223492601869657e+04
1.878600000000000000e+04 -3.804499531271759770e+04
1.865600000000000000e+04 -3.803700829001089733e+04
1.842000000000000000e+04 -3.802296770734029997e+04
