# itime ezz other fcc hcp bcc ico
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.000000000000000000e+04 9.999994762898811729e-03 1.137915339098771066e-04 9.998862084660901095e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000000e+04 1.999998952579740141e-02 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.200000000000000000e+05 2.999998428869621314e-02 3.413746017296313199e-04 9.996586253982703285e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.600000000000000000e+05 3.999997905159502487e-02 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+05 4.999997381449361455e-02 5.689576695493854790e-04 9.994310423304506585e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.400000000000000000e+05 5.999996857739242628e-02 4.551661356395084266e-04 9.995448338643604380e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.800000000000000000e+05 6.999996334029123801e-02 1.137915339098770958e-03 9.985207100591716456e-01 0.000000000000000000e+00 3.413746017296313199e-04 0.000000000000000000e+00
3.200000000000000000e+05 7.999995810319004974e-02 6.827492034592626399e-04 9.993172507965407680e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.600000000000000000e+05 8.999995286608863942e-02 3.299954483386436255e-03 9.965862539827037292e-01 0.000000000000000000e+00 1.137915339098771066e-04 0.000000000000000000e+00
4.000000000000000000e+05 9.999994762898745115e-02 3.527537551206190360e-03 9.963586709148839482e-01 0.000000000000000000e+00 1.137915339098771066e-04 0.000000000000000000e+00
4.400000000000000000e+05 1.099999423918862629e-01 9.444697314519799256e-03 9.905553026854801990e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.800000000000000000e+05 1.199999371547848526e-01 1.194811106053709528e-02 9.880518889394629412e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.200000000000000000e+05 1.299999319176836643e-01 2.048247610377787811e-02 9.791761492944924816e-01 0.000000000000000000e+00 3.413746017296313199e-04 0.000000000000000000e+00
5.600000000000000000e+05 1.399999266805824760e-01 2.537551206190259354e-02 9.746244879380974169e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.000000000000000000e+05 1.499999214434810657e-01 3.925807919890760000e-02 9.607419208010924416e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.400000000000000000e+05 1.599999162063798774e-01 5.666818388711879900e-02 9.432180245789713036e-01 0.000000000000000000e+00 1.137915339098771066e-04 0.000000000000000000e+00
6.800000000000000000e+05 1.699999109692786892e-01 8.625398270368685172e-02 9.137460172963131066e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.200000000000000000e+05 1.799999057321772788e-01 1.430359581247155343e-01 8.568502503413746307e-01 0.000000000000000000e+00 1.137915339098771066e-04 0.000000000000000000e+00
7.600000000000000000e+05 1.899999004950760906e-01 2.762858443331815961e-01 5.383477469276285454e-01 1.800182066454255880e-01 5.348202093764223633e-03 0.000000000000000000e+00
8.000000000000000000e+05 1.999998952579749023e-01 2.512517068730086289e-01 5.754437869822485174e-01 1.677287209831588577e-01 5.575785161583977738e-03 0.000000000000000000e+00
8.400000000000000000e+05 2.099998900208737140e-01 2.529585798816568198e-01 5.789713245334546787e-01 1.626081019572143960e-01 5.461993627674101119e-03 0.000000000000000000e+00
8.800000000000000000e+05 2.199998847837723037e-01 2.488620846609012338e-01 5.828402366863905115e-01 1.613563950842057393e-01 6.941283568502503235e-03 0.000000000000000000e+00
