# w mse
3.000000000000000000e+00 7.569139039323215593e-03
5.000000000000000000e+00 4.188354654450338575e-03
9.000000000000000000e+00 4.961594717240792526e-03
1.700000000000000000e+01 8.222886664496994319e-03
3.300000000000000000e+01 1.847266301855565729e-02
6.500000000000000000e+01 4.636898611599721276e-02
1.290000000000000000e+02 1.113218148492834264e-01
2.570000000000000000e+02 2.497787007865614473e-01
5.130000000000000000e+02 5.222875310845497276e-01
1.025000000000000000e+03 1.153600937760714151e+00
2.049000000000000000e+03 2.249905286639642288e+00
4.097000000000000000e+03 3.402005593270545969e+00
8.193000000000000000e+03 5.801121926438103316e+00
1.638500000000000000e+04 7.313780637004691165e+00
