# w mse
3.000000000000000000e+00 1.020298528345498987e-02
5.000000000000000000e+00 7.316552277135001184e-03
9.000000000000000000e+00 8.212675953612332339e-03
1.700000000000000000e+01 1.363516892542746342e-02
3.300000000000000000e+01 3.072659830538029824e-02
6.500000000000000000e+01 7.848927148396367404e-02
1.290000000000000000e+02 2.046045607892872931e-01
2.570000000000000000e+02 5.015641644713607628e-01
5.130000000000000000e+02 1.081714832701599294e+00
1.025000000000000000e+03 1.995020416993797285e+00
2.049000000000000000e+03 2.801539210666617485e+00
4.097000000000000000e+03 4.220340691206500239e+00
8.193000000000000000e+03 5.135899800030508722e+00
1.638500000000000000e+04 5.959282883546368481e+00
