# w mse
3.000000000000000000e+00 5.892735358057344698e-03
5.000000000000000000e+00 1.699783882079612674e-02
9.000000000000000000e+00 5.028218725245624243e-02
1.700000000000000000e+01 1.314965477779953262e-01
3.300000000000000000e+01 3.228705672438360041e-01
6.500000000000000000e+01 8.251488519327953020e-01
1.290000000000000000e+02 2.007968737909288315e+00
2.570000000000000000e+02 4.368391212331282247e+00
5.130000000000000000e+02 7.860387811819727233e+00
1.025000000000000000e+03 1.154657491336709718e+01
2.049000000000000000e+03 1.725509012073715454e+01
4.097000000000000000e+03 2.324777795285319471e+01
8.193000000000000000e+03 2.740253133168372557e+01
