# w mse
3.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+00 1.576599195306452794e-03
9.000000000000000000e+00 2.227142219791288999e-03
1.700000000000000000e+01 2.641606772191469957e-03
3.300000000000000000e+01 3.129867632587183743e-03
6.500000000000000000e+01 4.035647660487063325e-03
1.290000000000000000e+02 6.046595052143556928e-03
2.570000000000000000e+02 1.101850445119336580e-02
5.130000000000000000e+02 2.304256177018497095e-02
1.025000000000000000e+03 5.285290443833650514e-02
2.049000000000000000e+03 1.202454206541602871e-01
4.097000000000000000e+03 2.748961765955599268e-01
8.193000000000000000e+03 6.132225138611795412e-01
1.638500000000000000e+04 1.164183741049597876e+00
3.276900000000000000e+04 2.134647537674171591e+00
