# w mse
3.000000000000000000e+00 8.635298324644336823e-04
5.000000000000000000e+00 3.004513113595006554e-03
9.000000000000000000e+00 1.028159801346026705e-02
1.700000000000000000e+01 3.603472805907523974e-02
3.300000000000000000e+01 1.242779854264113581e-01
6.500000000000000000e+01 3.706095620824759740e-01
1.290000000000000000e+02 9.000939958092546433e-01
2.570000000000000000e+02 2.542681083871687786e+00
5.130000000000000000e+02 7.240298303501073285e+00
1.025000000000000000e+03 1.598725096375116372e+01
2.049000000000000000e+03 2.119930184748075774e+01
4.097000000000000000e+03 2.496952280300358140e+01
8.193000000000000000e+03 2.938438692008529785e+01
