# w mse
3.000000000000000000e+00 1.284168424155035688e-02
5.000000000000000000e+00 1.057063269591710514e-02
9.000000000000000000e+00 1.014962598206109110e-02
1.700000000000000000e+01 1.370668358500967861e-02
3.300000000000000000e+01 2.509033255279119815e-02
6.500000000000000000e+01 5.609975071206855374e-02
1.290000000000000000e+02 1.333486397364857523e-01
2.570000000000000000e+02 3.107814815239862138e-01
5.130000000000000000e+02 6.611489453395087423e-01
1.025000000000000000e+03 1.225341477315205596e+00
2.049000000000000000e+03 2.042883740651781910e+00
4.097000000000000000e+03 2.575141199502950062e+00
8.193000000000000000e+03 2.460735799504616850e+00
1.638500000000000000e+04 3.629207979818862562e+00
