# w mse
3.000000000000000000e+00 1.211443450677480820e-02
5.000000000000000000e+00 1.059208255326877027e-02
9.000000000000000000e+00 1.112269651992324991e-02
1.700000000000000000e+01 1.724128325426008829e-02
3.300000000000000000e+01 3.516923023089615213e-02
6.500000000000000000e+01 7.923164102627491823e-02
1.290000000000000000e+02 1.777149656005897749e-01
2.570000000000000000e+02 3.918517422599961386e-01
5.130000000000000000e+02 7.904210654883209175e-01
1.025000000000000000e+03 1.511442892884911071e+00
2.049000000000000000e+03 2.527188413311979964e+00
4.097000000000000000e+03 2.897010150311689181e+00
8.193000000000000000e+03 3.228594861559593188e+00
1.638500000000000000e+04 3.988275221553867933e+00
