# w mse
3.000000000000000000e+00 8.911599820261692419e-04
5.000000000000000000e+00 3.138302125677402011e-03
9.000000000000000000e+00 1.102113773130261425e-02
1.700000000000000000e+01 3.972594653830890943e-02
3.300000000000000000e+01 1.379396487037195806e-01
6.500000000000000000e+01 4.033687221550501523e-01
1.290000000000000000e+02 1.025192496198058301e+00
2.570000000000000000e+02 3.001217338826974945e+00
5.130000000000000000e+02 7.686522189890757417e+00
1.025000000000000000e+03 1.515041895536815986e+01
2.049000000000000000e+03 2.190031309998044051e+01
4.097000000000000000e+03 2.732996520257890083e+01
8.193000000000000000e+03 2.933198890553499183e+01
