# w mse
3.000000000000000000e+00 1.070526876065527704e-02
5.000000000000000000e+00 8.944159035866951907e-03
9.000000000000000000e+00 1.134167906386269499e-02
1.700000000000000000e+01 2.288432983548780580e-02
3.300000000000000000e+01 5.630054634653634121e-02
6.500000000000000000e+01 1.427758554417653258e-01
1.290000000000000000e+02 3.537339823563627195e-01
2.570000000000000000e+02 8.380371367090708734e-01
5.130000000000000000e+02 1.834737529106586607e+00
1.025000000000000000e+03 3.365819799854270489e+00
2.049000000000000000e+03 4.445754253364199826e+00
4.097000000000000000e+03 4.036192907924239570e+00
8.193000000000000000e+03 5.226859304830007602e+00
1.638500000000000000e+04 6.517928461133157825e+00
