# w mse
3.000000000000000000e+00 1.175125286887116881e-03
5.000000000000000000e+00 7.137764391261767778e-04
9.000000000000000000e+00 1.043879919718231205e-03
1.700000000000000000e+01 2.310526084614927724e-03
3.300000000000000000e+01 6.508121468696157798e-03
6.500000000000000000e+01 1.921950370854632814e-02
1.290000000000000000e+02 5.421268277815147196e-02
2.570000000000000000e+02 1.339618580286116578e-01
5.130000000000000000e+02 2.987765136667100974e-01
1.025000000000000000e+03 6.168444543583504469e-01
2.049000000000000000e+03 1.128122190664205826e+00
4.097000000000000000e+03 1.866364468712582658e+00
8.193000000000000000e+03 3.075509840484157209e+00
1.638500000000000000e+04 5.577877163045356745e+00
