# w mse
3.000000000000000000e+00 8.164258145692099636e-03
5.000000000000000000e+00 6.952671373531567334e-03
9.000000000000000000e+00 1.252845280343227972e-02
1.700000000000000000e+01 3.041633005280561589e-02
3.300000000000000000e+01 8.009195074028026273e-02
6.500000000000000000e+01 2.143807517691270759e-01
1.290000000000000000e+02 5.807966356665752450e-01
2.570000000000000000e+02 1.322722873680481470e+00
5.130000000000000000e+02 2.121139565776480662e+00
1.025000000000000000e+03 2.713479356946131293e+00
2.049000000000000000e+03 3.031569075205359454e+00
4.097000000000000000e+03 5.066288810401418985e+00
