# w mse
3.000000000000000000e+00 6.467546631454679576e-03
5.000000000000000000e+00 1.340648996328546241e-02
9.000000000000000000e+00 3.718605744067841889e-02
1.700000000000000000e+01 9.864318581511494211e-02
3.300000000000000000e+01 2.393689465202754885e-01
6.500000000000000000e+01 5.435689226218252124e-01
1.290000000000000000e+02 1.198803940315231298e+00
2.570000000000000000e+02 2.734254375464181042e+00
5.130000000000000000e+02 6.237319490739086980e+00
1.025000000000000000e+03 1.273025750468472239e+01
2.049000000000000000e+03 2.247178675693885097e+01
4.097000000000000000e+03 3.036992580708209744e+01
8.193000000000000000e+03 3.461043719987360134e+01
