# drho_hcp drho_bcc avalancheSize
0.000000000000000000e+00 0.000000000000000000e+00 1.281820954811330460e-01
2.041492635470820716e-02 1.123812632796727939e-02 1.634647451752136504e+01
1.231246955586406955e-04 -3.027575470593291129e-05 3.299140260400898472e-01
-6.634505609373064772e-04 -1.955443054280081583e-04 3.910871691223901103e-01
-6.390466054426724440e-04 -4.683647813977787067e-04 4.811620735446850428e-01
-1.218647689018581559e-04 -3.881199329848206148e-04 3.200210447583810569e-01
9.465147148768338070e-05 -4.722660884337592790e-05 1.625722478243669389e-01
2.240695850335150396e-04 -6.214689824157737519e-05 1.729964128904311060e-01
1.477939164464814326e-04 -1.969431966730716965e-04 3.009912850606253909e-01
-2.702004508625677204e-05 -5.185133804941344238e-05 4.268897613398052460e-02
-6.810866022055606095e-05 -9.485122975116944133e-05 6.650297384413250690e-02
0.000000000000000000e+00 0.000000000000000000e+00 1.900491582389567807e-02
-3.271577138619363723e-05 -1.064346205836841364e-06 6.065748672653380191e-02
9.133942318495513746e-06 8.173596930816096062e-05 1.385556678740827441e-01
7.355655682061978951e-05 1.051676262832090814e-04 9.348287894902364281e-02
4.166390340105685652e-04 -2.794156228733690739e-04 1.371023519354519493e-01
4.339818598504407987e-04 -1.969364210497870360e-04 2.856616289221294847e-01
-1.049705907436582208e-04 2.773802190094709630e-04 1.186554088327774759e-01
-1.314062594661713490e-04 -9.059939181654819151e-06 5.841185033620008293e-02
0.000000000000000000e+00 0.000000000000000000e+00 1.864245478357387173e-02
1.764565945601148655e-04 -1.039630533058444328e-04 1.406470847141058911e-01
0.000000000000000000e+00 0.000000000000000000e+00 2.166117043049696836e-02
3.792625953691342033e-05 1.967101751043642821e-06 4.242832417146125135e-02
0.000000000000000000e+00 0.000000000000000000e+00 1.977486593493069794e-02
0.000000000000000000e+00 0.000000000000000000e+00 1.934475942860027289e-02
3.207175805286510695e-05 -8.547309592765728326e-06 8.495808613305297352e-02
0.000000000000000000e+00 0.000000000000000000e+00 1.808085444571680411e-02
-2.984787073563310855e-04 1.921550431387419877e-04 1.941100474106419727e-01
-2.467149203844165584e-05 -4.967071941253120571e-06 5.223860763780216465e-02
1.395661357195265850e-05 -1.262502288921774074e-04 1.055641488192004263e-01
1.051930105466780674e-05 -6.091286603021606183e-05 1.507246751566491683e-01
-6.577894961656838291e-05 -9.548302515788309464e-05 1.679519451101636196e-01
2.496610868212290057e-04 -1.653384258637480286e-05 8.679068624672314769e-02
-4.275474130488454705e-05 2.383169809611063172e-05 7.095545114753253058e-02
-2.802905378742615028e-04 4.745866943528520565e-05 1.077039095639890226e-01
3.550348643965861584e-04 5.927680337308727232e-05 2.069339998851602025e-01
8.413650835725761112e-05 -3.181523706745625901e-04 1.052628118830422899e-01
2.488591325955358258e-05 7.569021398368125375e-05 7.014194393894843116e-02
0.000000000000000000e+00 0.000000000000000000e+00 1.871132813985689966e-02
-9.128588106055435247e-05 3.495714133683325286e-05 6.454806362654100238e-02
6.990935897699390722e-05 -7.894503826438858951e-05 7.502059653100849601e-02
1.403994957643872610e-04 -5.598161990338912375e-05 1.499349888332235370e-01
-2.462793941764851446e-04 1.038980372278230924e-04 6.726422566719372775e-02
-5.786023088982239493e-04 1.573452339603265138e-04 1.279866839058386996e-01
-8.581487220920419601e-05 -2.742858999021935418e-05 3.975096437698899532e-02
4.661734824815133571e-05 -4.788722123399979935e-05 4.553000045294611220e-02
2.686907508885061358e-04 -1.283783172081331969e-04 1.601817348582467715e-01
-4.257360246157082528e-05 4.000698998984919541e-05 6.444549122441983746e-02
-1.006632321232103777e-04 8.835924362304847790e-05 1.266346957891826830e-01
-2.203669756145609782e-05 7.069789990010733050e-05 7.402560063938656842e-02
2.663414101217731478e-04 -1.258612016828974944e-04 1.673183723237211540e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.921317696798075653e-02
-1.643043442514091623e-04 -6.441365074938421031e-05 1.016450850718291082e-01
-4.717714210406009911e-04 1.474056082877706064e-04 1.055581235650665944e-01
5.446784967046980341e-04 -1.737947267065886869e-04 1.147509111008644944e-01
0.000000000000000000e+00 0.000000000000000000e+00 2.298762776549194073e-02
0.000000000000000000e+00 0.000000000000000000e+00 1.837538786306629549e-02
-4.892578736775954340e-04 6.984451464087104711e-05 9.616754964360844926e-02
6.362571817020157283e-05 4.395178803309751636e-05 6.590935546032000714e-02
0.000000000000000000e+00 0.000000000000000000e+00 1.794225537338154861e-02
-1.799720358092171679e-04 -7.587092372549064656e-05 1.654786302079444826e-01
-1.482747401260198217e-05 -5.371164408685125125e-06 4.048480768383066336e-02
9.116037696876855279e-05 -1.398115597711635516e-06 1.266416463407933068e-01
-1.540878266138578923e-04 -1.093776940775947892e-04 1.973139211590387021e-01
-1.215443349008582530e-04 5.805993860832914244e-05 1.249885029669407233e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.821151811131439466e-02
1.417344793486208232e-05 1.473692905357149030e-05 4.957414400179040170e-02
-5.360221805206233370e-05 -4.146780811267736233e-05 4.482314941473249104e-02
0.000000000000000000e+00 0.000000000000000000e+00 3.649720925042740372e-02
0.000000000000000000e+00 0.000000000000000000e+00 1.483472098240007087e-01
