# w mse
3.000000000000000000e+00 3.973928979444348378e-03
5.000000000000000000e+00 4.680846198436078125e-03
9.000000000000000000e+00 6.902330050987504940e-03
1.700000000000000000e+01 9.803393014291344673e-03
3.300000000000000000e+01 2.430950724099840282e-02
6.500000000000000000e+01 7.445713223575328721e-02
1.290000000000000000e+02 2.351889570366918758e-01
2.570000000000000000e+02 6.952738478222943996e-01
5.130000000000000000e+02 1.804919517134574436e+00
1.025000000000000000e+03 3.904779437627627470e+00
2.049000000000000000e+03 5.942022183179598294e+00
4.097000000000000000e+03 6.252100347035378647e+00
8.193000000000000000e+03 1.059307369535247467e+01
