# w mse
3.000000000000000000e+00 5.573300971480936927e-04
5.000000000000000000e+00 1.436078444468509444e-03
9.000000000000000000e+00 2.788212777725174608e-03
1.700000000000000000e+01 4.398671367715012784e-03
3.300000000000000000e+01 9.534737285843017385e-03
6.500000000000000000e+01 2.518964587503969357e-02
1.290000000000000000e+02 7.448436708578565213e-02
2.570000000000000000e+02 2.373048626331073219e-01
5.130000000000000000e+02 6.800799342720886820e-01
1.025000000000000000e+03 1.738323499931482496e+00
2.049000000000000000e+03 3.589546128109582845e+00
4.097000000000000000e+03 6.035473242339995714e+00
8.193000000000000000e+03 9.746168673718804243e+00
