# w mse
3.000000000000000000e+00 3.440765477935554340e-04
5.000000000000000000e+00 1.322837524274167367e-03
9.000000000000000000e+00 4.886669101308928863e-03
1.700000000000000000e+01 1.710350040151215403e-02
3.300000000000000000e+01 5.983775715593464550e-02
6.500000000000000000e+01 2.173364706316809614e-01
1.290000000000000000e+02 7.869203819609108530e-01
2.570000000000000000e+02 2.767342589665160002e+00
5.130000000000000000e+02 8.535473666243072799e+00
1.025000000000000000e+03 1.802407419144852341e+01
2.049000000000000000e+03 2.575062220877975960e+01
