# drho_hcp drho_bcc avalancheSize
-1.123394710589309398e-09 7.570494275910277793e-08 1.401644529590539756e+00
3.786495118862642784e-02 2.371372307650816413e-01 1.599771479041576683e+00
2.475937890217050352e-01 -2.375001261675249165e-01 4.006084477490380102e+00
-1.276705728521450034e-01 1.226732039980582556e-03 2.291260511288560231e+00
-2.357579402450848960e-03 -5.350133450832572635e-03 4.927626896858540162e-01
-6.332975307676846910e-03 -2.722695072823522189e-03 2.183093092894623777e-01
-1.038495734246525082e-02 1.694123828790083941e-03 3.330898572950026226e-01
5.352744630531258707e-04 2.904145157266446731e-04 1.137258885665448360e-01
-4.241603050440634348e-03 -1.882809376366090248e-03 4.406937856008495691e-02
-4.187000982405209015e-03 -1.400878985619025130e-05 3.266045811146799788e-02
-2.001952344101942671e-03 -2.279819812427280601e-03 2.033411613910194038e-01
8.363199416736022407e-04 7.614307232069461584e-04 5.804051988693940956e-02
-4.481747570780209022e-04 -1.298250544493506631e-03 9.070665799865892942e-02
