# w mse
3.000000000000000000e+00 1.339498018067579932e-03
5.000000000000000000e+00 5.321204780508895747e-03
9.000000000000000000e+00 2.097712849401096522e-02
1.700000000000000000e+01 8.128709421129054480e-02
3.300000000000000000e+01 3.081809900232142518e-01
6.500000000000000000e+01 1.118898430156121337e+00
1.290000000000000000e+02 3.784139206507561859e+00
2.570000000000000000e+02 1.222801527778684871e+01
5.130000000000000000e+02 3.301679878169382221e+01
1.025000000000000000e+03 5.317608915672234104e+01
2.049000000000000000e+03 6.134738396153372264e+01
