# theta phi
-1.446113629866405859e+02 3.310209112224804073e+01
3.538863701335940704e+01 1.468979088777519735e+02
-1.632628225948413103e+02 1.028374090363762008e+02
-1.632683504300794937e+02 1.028386145707113712e+02
1.673717740515867902e+01 7.716259096362381342e+01
1.673164956992051344e+01 7.716138542928864297e+01
8.082888359602620199e+01 8.460981290228762930e+01
8.082984377379217733e+01 8.461121903452912818e+01
-9.917111640397382644e+01 9.539018709771237070e+01
-9.917015622620783688e+01 9.538878096547088603e+01
8.770641625873705038e+01 8.573558854514533323e+01
1.253771578918604490e+02 9.602782506099592297e+01
8.770931140294548811e+01 8.573553692472825105e+01
1.253681982834773549e+02 9.603404034267144596e+01
-9.987812558192355539e+01 7.430804054753814114e+01
-9.229358374126294962e+01 9.426441145485469519e+01
-5.462284210813955099e+01 8.397217493900409124e+01
-9.229068859705454031e+01 9.426446307527176316e+01
-5.463180171652264505e+01 8.396595965732858247e+01
8.012187441807645882e+01 1.056919594524618731e+02
5.035789746985020798e+01 3.203876721795525384e+01
1.761454004699757832e+02 1.024301551256241254e+02
-4.088830858203694163e+01 7.953201733325214207e+01
1.787273105687359873e+02 1.027451570453804095e+02
-4.088140731541205497e+01 7.952986511113108747e+01
-7.727584238348266865e+01 7.415513849419974690e+01
-1.296421025301498275e+02 1.479612327820447604e+02
-3.854599530024238163e+00 7.756984487437588882e+01
1.391116914179630726e+02 1.004679826667478721e+02
-1.272689431263995585e+00 7.725484295461960471e+01
1.391185926845879806e+02 1.004701348888689125e+02
1.027241576165173456e+02 1.058448615058002815e+02
-4.728263606674039465e+01 8.419923485930726770e+01
-4.382143159639093000e+01 8.491744154441938974e+01
6.205985998229849088e+01 1.022269290398828758e+02
-1.360914248483548477e+02 1.236568455166481613e+02
1.409597791467669126e+01 1.075978306117153664e+02
-9.486721769068576293e+01 8.714277196897499778e+01
1.327173639332596053e+02 9.580076514069276072e+01
1.361785684036090629e+02 9.508255845558063868e+01
-1.179401400177015091e+02 7.777307096011712417e+01
4.390857515164513813e+01 5.634315448335183873e+01
-1.659040220853233052e+02 7.240216938828463356e+01
8.513278230931426549e+01 9.285722803102498801e+01
-5.678092294779369809e+01 8.419670359279304250e+01
-5.677758806447287299e+01 8.419308656768829735e+01
1.394027067536701736e+02 8.458937196531016411e+01
-8.871038991050774314e+01 8.235066184205702200e+01
1.342294828508297542e+02 8.132150616589112246e+01
1.232190770522062877e+02 9.580329640720695750e+01
1.232224119355271341e+02 9.580691343231171686e+01
-4.059729324632985481e+01 9.541062803468983589e+01
9.128961008949228528e+01 9.764933815794299221e+01
-4.577051714917025294e+01 9.867849383410889175e+01
7.684370126041217475e+01 9.387525414244387889e+01
-1.031562987395878395e+02 8.612474585755612111e+01
6.951416970770857517e+01 6.825305063412189099e+01
-9.549859453675534837e+01 8.546117764417739693e+01
-1.104858302922914248e+02 1.117469493658781090e+02
8.450140546324466584e+01 9.453882235582261728e+01
7.273624770011046792e+01 9.659076597691482391e+01
7.072949401844314821e+01 9.876389872551290239e+01
7.073252255626961471e+01 9.876318524514429953e+01
6.559883947969814244e+01 9.945556159556313958e+01
-1.072637522998895321e+02 8.340923402308517609e+01
-1.092705059815568660e+02 8.123610127448711182e+01
-1.092674774437303995e+02 8.123681475485568626e+01
-1.144011605203018576e+02 8.054443840443687463e+01
-1.325436436516568790e+02 1.229666103483443180e+02
6.105455570011164923e+01 9.751554390743034162e+01
4.745635634834312810e+01 5.703338965165569618e+01
-1.189454442998883650e+02 8.248445609256967259e+01
-1.025622012694260121e+02 7.384771200173999262e+01
-1.025481734719591600e+02 7.384635264936473220e+01
-1.025359926885501523e+02 7.384223924987489340e+01
7.743779873057400209e+01 1.061522879982600358e+02
7.745182652804085421e+01 1.061536473506352678e+02
7.746400731144986196e+01 1.061577607501251066e+02
1.273194082109172172e+02 7.309575016637120370e+01
-5.268059178908279705e+01 1.069042498336287821e+02
