# w mse
3.000000000000000000e+00 1.039787661966226108e-03
5.000000000000000000e+00 7.655217574452956308e-04
9.000000000000000000e+00 1.424115317072277825e-03
1.700000000000000000e+01 3.887503410020495907e-03
3.300000000000000000e+01 1.228461924387084549e-02
6.500000000000000000e+01 3.860740448293244892e-02
1.290000000000000000e+02 1.132546954487981955e-01
2.570000000000000000e+02 3.043951326788934542e-01
5.130000000000000000e+02 7.440174943763059323e-01
1.025000000000000000e+03 1.569764516062650772e+00
2.049000000000000000e+03 2.730192380628131854e+00
4.097000000000000000e+03 3.880713554611137095e+00
8.193000000000000000e+03 4.645744993241182286e+00
1.638500000000000000e+04 6.445067562864863042e+00
