# w mse
3.000000000000000000e+00 5.504294771946832482e-04
5.000000000000000000e+00 1.435235578396146933e-03
9.000000000000000000e+00 2.829742004193461224e-03
1.700000000000000000e+01 4.512756587239038358e-03
3.300000000000000000e+01 9.308919080978160510e-03
6.500000000000000000e+01 2.432665492848863284e-02
1.290000000000000000e+02 7.102122908055975847e-02
2.570000000000000000e+02 2.229583617242293925e-01
5.130000000000000000e+02 6.867970595561240232e-01
1.025000000000000000e+03 1.883259669072035347e+00
2.049000000000000000e+03 3.861493443917079382e+00
4.097000000000000000e+03 6.188184146979471834e+00
8.193000000000000000e+03 9.967737379389479457e+00
