# w mse
3.000000000000000000e+00 3.876717796856948492e-03
5.000000000000000000e+00 4.396162735771549923e-03
9.000000000000000000e+00 5.930504210109856233e-03
1.700000000000000000e+01 6.432248422023672738e-03
3.300000000000000000e+01 1.243175537040450140e-02
6.500000000000000000e+01 3.260833873101796204e-02
1.290000000000000000e+02 9.765766754718158138e-02
2.570000000000000000e+02 3.025445575410362076e-01
5.130000000000000000e+02 9.105553509332242612e-01
1.025000000000000000e+03 2.420587148960398949e+00
2.049000000000000000e+03 3.867696692011902471e+00
4.097000000000000000e+03 4.182226661294785153e+00
8.193000000000000000e+03 7.211186271807827453e+00
