# w mse
3.000000000000000000e+00 3.078068748919380714e-03
5.000000000000000000e+00 4.128357422095378648e-03
9.000000000000000000e+00 6.930425000347087416e-03
1.700000000000000000e+01 1.223899299981146688e-02
3.300000000000000000e+01 3.122592017052813404e-02
6.500000000000000000e+01 8.488775226833682186e-02
1.290000000000000000e+02 2.211044807018703318e-01
2.570000000000000000e+02 5.065011103145861115e-01
5.130000000000000000e+02 9.644074287094912545e-01
1.025000000000000000e+03 1.827098489344978427e+00
2.049000000000000000e+03 3.091797781506401943e+00
4.097000000000000000e+03 4.485599544875332079e+00
8.193000000000000000e+03 6.640644287233886445e+00
