# drho_hcp drho_bcc avalancheSize
-8.196032428993094532e-08 -2.348751999288430283e-09 2.083885194358777948e+00
1.251340073552943861e-02 5.139581086560832679e-01 9.752632314848723283e+00
1.355492720477112778e-01 -2.407700980107448374e-01 1.660578562058353969e+00
1.509310475934888540e-02 -4.440077955225468775e-02 1.086707195681854143e+00
-8.243228384029743783e-04 -2.866846436862878489e-03 6.658651481032857866e-01
-1.147296516620877060e-03 -8.933489034741795565e-04 1.793857179480143060e-01
-6.860426435078142982e-03 -5.945043049414629188e-03 2.027644832005260689e+00
-1.769278763456111347e-02 -1.139997390329180668e-03 2.080750938612017986e+00
-2.094745452072069303e-02 1.767756358582492360e-03 6.755318250656675572e-01
5.446891567940925771e-05 4.427718002451182244e-04 3.545760999176855166e-01
5.274949835136003018e-03 1.012012066175013020e-04 2.524401691714845408e-01
2.289136082284620732e-03 -2.646404738815087872e-03 2.136275139596241157e+00
3.510542432327681817e-02 6.697368730482194249e-04 1.455685449458801850e+00
-1.570368089688153890e-02 3.232871214966738863e-03 2.654712151829103917e+00
8.503466202027298859e-03 2.295455531082166156e-04 1.753724792936291188e-01
-8.092858773584177268e-03 2.044666218522175720e-03 4.239817355791102305e-01
-2.404935964943272220e-02 7.072342682865502550e-04 2.767300050186361826e+00
