# w mse
3.000000000000000000e+00 1.971149333600241346e-02
5.000000000000000000e+00 4.459121331377547542e-02
9.000000000000000000e+00 1.075254692753540298e-01
1.700000000000000000e+01 2.404334060629434167e-01
3.300000000000000000e+01 5.033495465915155398e-01
6.500000000000000000e+01 1.000978258300343926e+00
1.290000000000000000e+02 1.934660322668007026e+00
2.570000000000000000e+02 4.355815628084871882e+00
5.130000000000000000e+02 9.147190468120173890e+00
1.025000000000000000e+03 1.606333013657346953e+01
2.049000000000000000e+03 2.068848879167733656e+01
4.097000000000000000e+03 2.085001971306452972e+01
