# w mse
3.000000000000000000e+00 1.238938034052701996e-02
5.000000000000000000e+00 1.082928986053659053e-02
9.000000000000000000e+00 1.126219496118248918e-02
1.700000000000000000e+01 1.767253534618342184e-02
3.300000000000000000e+01 3.619344706759665409e-02
6.500000000000000000e+01 7.943021108481151948e-02
1.290000000000000000e+02 1.688660826352856581e-01
2.570000000000000000e+02 3.481259463010492605e-01
5.130000000000000000e+02 6.882187176102689818e-01
1.025000000000000000e+03 1.110417105682059313e+00
2.049000000000000000e+03 1.281544172145606897e+00
4.097000000000000000e+03 1.433388511205895055e+00
8.193000000000000000e+03 1.936073678792326280e+00
1.638500000000000000e+04 2.760196427401182095e+00
