# w mse
3.000000000000000000e+00 5.634675958881378826e-04
5.000000000000000000e+00 1.454979049501555757e-03
9.000000000000000000e+00 2.849016087846942182e-03
1.700000000000000000e+01 4.585809782738153526e-03
3.300000000000000000e+01 9.856318227079059746e-03
6.500000000000000000e+01 2.576261842512416605e-02
1.290000000000000000e+02 7.718689758855427907e-02
2.570000000000000000e+02 2.569929632311692691e-01
5.130000000000000000e+02 8.006843276347300753e-01
1.025000000000000000e+03 2.198385704799234119e+00
2.049000000000000000e+03 4.266371983298598458e+00
4.097000000000000000e+03 6.041318841827757247e+00
8.193000000000000000e+03 1.061748611611307069e+01
