# w mse
3.000000000000000000e+00 2.360608897834105824e-02
5.000000000000000000e+00 5.298784516833336677e-02
9.000000000000000000e+00 1.333579870340189100e-01
1.700000000000000000e+01 2.958816641769388411e-01
3.300000000000000000e+01 6.127270920881606742e-01
6.500000000000000000e+01 1.227791123325149059e+00
1.290000000000000000e+02 2.405393712408465223e+00
2.570000000000000000e+02 4.601800092649088292e+00
5.130000000000000000e+02 8.477811278629101110e+00
1.025000000000000000e+03 1.385001307423517680e+01
2.049000000000000000e+03 2.099037685069682979e+01
4.097000000000000000e+03 2.801246396891134083e+01
8.193000000000000000e+03 3.091107776039952881e+01
