# size duration
7.280000000012072008e-05 4.154759775670703769e-08
1.646319999999999728e-02 5.675359177874218730e+00
1.657120000000029958e-02 4.679766496880367610e-01
7.691199999999995263e-03 2.635438326308153778e-01
3.926400000000024315e-03 4.859887810083869664e-02
1.207279999999999465e-02 8.102740693637222602e-01
5.659199999999975361e-03 1.448708443628506926e-01
5.865599999999998593e-03 2.241984362213214621e-01
1.059759999999998481e-02 7.894324967459516174e-01
1.080239999999998979e-02 8.406298409780159631e-01
4.049520000000000897e-02 2.216305541401767609e+00
1.134800000000002473e-02 5.555702527051551431e-01
9.308800000000005959e-03 3.149311066749621579e-01
4.401600000000005508e-03 1.077130162803307048e-02
5.846399999999973840e-03 7.795094297678246964e-02
8.206400000000002581e-03 8.564583072680309606e-02
2.551200000000031221e-03 1.509310482293144129e-02
3.928800000000010062e-03 4.232076005855053835e-02
3.847199999999995068e-03 4.168235287751219376e-02
1.403600000000004844e-02 9.619633717874634948e-01
1.138320000000003773e-02 5.525529639726113329e-01
4.922399999999993447e-03 5.047622478018328612e-02
1.295120000000005156e-02 5.821423372921508133e-01
1.167920000000000069e-02 1.015525253857953558e+00
1.228960000000001163e-02 9.010385574062373948e-01
1.284879999999999356e-02 4.753976818547472893e-01
1.711680000000004309e-02 8.448609300878758832e-01
1.531119999999996928e-02 9.167828298622641148e-01
1.722080000000003608e-02 8.189288012649252879e-01
2.676000000000011703e-03 8.177494151892139920e-03
1.213759999999997063e-02 4.932590861814741268e-01
2.235679999999995449e-02 1.501314209503949115e+00
2.651120000000006804e-02 8.650026272780952930e-01
1.060480000000008083e-02 2.805207975008792709e-01
1.160000000000005471e-02 6.839538156893179011e-01
5.411999999999972388e-03 1.767255108243793726e-01
1.126879999999896853e-02 2.869477385470776687e-01
3.492799999999851579e-03 4.641219228577242450e-02
9.020800000000051000e-03 3.154878802481707600e-01
1.461440000000013839e-02 8.931714353896299530e-01
5.121599999999837394e-03 8.560142057786435110e-02
7.089600000000029212e-03 5.381957125565483419e-02
2.763920000000008592e-02 1.432978986289020096e+00
1.431760000000004140e-02 7.545813875421021333e-01
1.420640000000017444e-02 5.860906565881055519e-01
5.484000000000044395e-03 9.474358129385597460e-02
4.777599999999937452e-03 2.098790313038007005e-02
1.251440000000014763e-02 1.025763780876986775e-01
1.662880000000011016e-02 7.862951922724484843e-01
3.487999999999935596e-03 5.811683757637070916e-03
2.335360000000008540e-02 9.193153204540769341e-01
1.120000000000009877e-03 7.377680667888365882e-04
1.609760000000015623e-02 3.842969874676190334e-01
2.974400000000043676e-03 8.151579093811287674e-03
3.743999999999969575e-03 2.447804958153180707e-02
1.392079999999995543e-02 1.935748586481880473e-01
8.886399999999960997e-03 1.310042832379147426e-01
9.011999999999797950e-03 3.069533064157720786e-02
1.470879999999996635e-02 8.955693833392430747e-02
1.452880000000011940e-02 5.465431159437933450e-01
1.051679999999999282e-02 1.776433886994494005e-01
5.270399999999897389e-03 1.875821767142563795e-02
