# w mse
3.000000000000000000e+00 3.522481877871004672e-03
5.000000000000000000e+00 1.226578911850503655e-02
9.000000000000000000e+00 4.045101627355107005e-02
1.700000000000000000e+01 1.122342953098700580e-01
3.300000000000000000e+01 2.702358536229388930e-01
6.500000000000000000e+01 6.121979942681290421e-01
1.290000000000000000e+02 1.353532711350362572e+00
2.570000000000000000e+02 2.912503985587954869e+00
5.130000000000000000e+02 6.108315231355780028e+00
1.025000000000000000e+03 1.254120496605445112e+01
2.049000000000000000e+03 2.267003566475278831e+01
4.097000000000000000e+03 2.850389350592389093e+01
