# w mse
3.000000000000000000e+00 5.603440999787683745e-04
5.000000000000000000e+00 1.431381815528328261e-03
9.000000000000000000e+00 2.754328405173589889e-03
1.700000000000000000e+01 4.498732557991043206e-03
3.300000000000000000e+01 9.591186117480101844e-03
6.500000000000000000e+01 2.624699803274745807e-02
1.290000000000000000e+02 7.732000886980364140e-02
2.570000000000000000e+02 2.391118464820589651e-01
5.130000000000000000e+02 7.011195858995068475e-01
1.025000000000000000e+03 1.840380052200713878e+00
2.049000000000000000e+03 3.795740569559949318e+00
4.097000000000000000e+03 6.215378109479736679e+00
8.193000000000000000e+03 9.783609860483482024e+00
