# w mse
3.000000000000000000e+00 2.357218734392546589e-02
5.000000000000000000e+00 4.458548932617902028e-02
9.000000000000000000e+00 1.025962769661472596e-01
1.700000000000000000e+01 2.278504786063451082e-01
3.300000000000000000e+01 4.747933089929328165e-01
6.500000000000000000e+01 9.551438301080439341e-01
1.290000000000000000e+02 1.847388748934841063e+00
2.570000000000000000e+02 3.374600188803712264e+00
5.130000000000000000e+02 5.906665805728961161e+00
1.025000000000000000e+03 1.111231197511223812e+01
2.049000000000000000e+03 1.855856324766418908e+01
4.097000000000000000e+03 2.108689940666260654e+01
8.193000000000000000e+03 2.366334005148038955e+01
