# drho_hcp drho_bcc avalancheSize
2.217279600872304166e-07 1.464151565833350881e-08 1.227680056732410208e+00
2.434927914391590880e-05 5.074682765600040391e-01 8.794625448045593430e+00
1.760421474596415570e-01 -3.390194868993602340e-01 2.617772135647107312e+00
-2.106762207371732365e-01 1.774623465497709995e-02 1.535326700075906281e+01
3.842993045568267041e-01 -2.561112691118457019e-02 1.286714159556877490e+01
-4.209124511806994207e-03 8.193207146267840815e-04 6.389671243674503731e-02
-1.889621999459190071e-02 6.785986421887929033e-04 2.006168108185002741e-01
-5.060431203709281345e-02 4.523827146549303305e-03 5.340758796071805037e-01
-1.418030640938378051e-02 3.356898759660456588e-03 1.520191954209762775e-01
1.004877375946983120e-02 -1.739004807704409156e-03 4.679877834724318397e+00
2.743453729493200433e-02 -2.741574206990893270e-03 1.486315591122122637e-01
-4.458325197131485229e-02 1.780453693071086529e-02 1.135384426058027252e+00
6.210398261651928209e-03 -1.062278850227718618e-02 2.126587122923619122e-01
-4.175507738164491167e-02 -3.323716732339242197e-03 1.625256506562116066e+00
-1.526209734912298277e-03 -4.113559451678898415e-03 2.817488827381505745e-01
2.738781005267754143e-03 -1.096944327973040090e-03 1.123958343431721962e+00
-2.957538018938110636e-04 1.815144862048635038e-03 6.341939998646037857e-01
