# w mse
3.000000000000000000e+00 1.134522528182203664e-02
5.000000000000000000e+00 8.288357410092735481e-03
9.000000000000000000e+00 9.403317103027851454e-03
1.700000000000000000e+01 1.526475375767519932e-02
3.300000000000000000e+01 2.959791319887717861e-02
6.500000000000000000e+01 6.136206433145319911e-02
1.290000000000000000e+02 1.307193293823099012e-01
2.570000000000000000e+02 2.789559931876023358e-01
5.130000000000000000e+02 5.491593699805390472e-01
1.025000000000000000e+03 9.942558861431493034e-01
2.049000000000000000e+03 1.842783728463010640e+00
4.097000000000000000e+03 3.049461498758162303e+00
8.193000000000000000e+03 3.905937523833772573e+00
1.638500000000000000e+04 5.382254050629620146e+00
