# w mse
3.000000000000000000e+00 5.605602595974198271e-04
5.000000000000000000e+00 1.435508208136734463e-03
9.000000000000000000e+00 2.797953999260223770e-03
1.700000000000000000e+01 4.535651361925450466e-03
3.300000000000000000e+01 9.174127872241573042e-03
6.500000000000000000e+01 2.296273667985678293e-02
1.290000000000000000e+02 6.541679071668386747e-02
2.570000000000000000e+02 2.142024252897575254e-01
5.130000000000000000e+02 6.832231757540353501e-01
1.025000000000000000e+03 2.003766052929948582e+00
2.049000000000000000e+03 4.182737940545606214e+00
4.097000000000000000e+03 6.429011889726106155e+00
8.193000000000000000e+03 9.874994865487503048e+00
