# w mse
3.000000000000000000e+00 3.529334155706009249e-04
5.000000000000000000e+00 1.360691694085304449e-03
9.000000000000000000e+00 5.035236402659354002e-03
1.700000000000000000e+01 1.760677702486296639e-02
3.300000000000000000e+01 6.162412640694362592e-02
6.500000000000000000e+01 2.238285096091492399e-01
1.290000000000000000e+02 8.091860964445420912e-01
2.570000000000000000e+02 2.854905156364712759e+00
5.130000000000000000e+02 8.790090158820484945e+00
1.025000000000000000e+03 1.850867264054259209e+01
2.049000000000000000e+03 2.638266777653678119e+01
