# theta phi size
8.240409194001234994e+01 8.822959716203651226e+01 3.000000000000000000e+00
8.240880758672579987e+01 8.822145350617419979e+01 3.000000000000000000e+00
-9.759590805998767848e+01 9.177040283796350195e+01 2.000000000000000000e+00
-9.759119241327422856e+01 9.177854649382580021e+01 2.000000000000000000e+00
-1.439416836310195151e+02 1.248646172729568633e+02 3.000000000000000000e+00
7.806319394761433728e+01 1.284868188373319811e+02 2.100000000000000000e+01
3.605831636898048487e+01 5.513538272704312249e+01 3.000000000000000000e+00
-1.019368060523856769e+02 5.151318116266799052e+01 9.000000000000000000e+00
1.361964799968432658e+02 1.304131849471440603e+02 1.400000000000000000e+01
-1.283404852633238420e+02 1.234062265197368760e+02 4.000000000000000000e+00
-1.329696083009592087e+02 5.722394054931023533e+01 2.000000000000000000e+00
-9.807638531401642012e+01 4.452424379554474143e+01 2.000000000000000000e+00
1.221502896969121537e+02 9.694485144330057835e+01 3.000000000000000000e+00
8.831652676651822276e+01 8.126660179878396661e+01 2.000000000000000000e+00
-6.156072179084285168e+00 1.716062030325030321e+02 2.000000000000000000e+00
-1.601852492992641999e+02 5.374771533377728616e+01 1.800000000000000000e+01
1.405173988274686963e+02 1.279076917432802247e+02 4.000000000000000000e+00
9.301879571484796827e+01 1.698170826151276174e+02 2.000000000000000000e+00
1.478156181743472644e+02 7.799559096733015906e+01 9.000000000000000000e+00
5.007642040348672907e+01 5.368981941019801951e+01 6.000000000000000000e+00
6.811959063023405747e+01 1.328434002514353836e+02 4.000000000000000000e+00
4.305167749752369843e+01 9.031109885913647872e+01 2.000000000000000000e+00
-9.807565793863801673e+01 4.452424191839232748e+01 2.000000000000000000e+00
3.948323989513359322e+01 9.511463367429722382e+01 2.100000000000000000e+01
1.699332984241363533e+02 4.041489788391636040e+01 2.000000000000000000e+00
-9.098003342483856670e+01 5.597936548228840081e+01 3.000000000000000000e+00
-1.633237254243397274e+02 1.765098981861964091e+02 5.000000000000000000e+00
-1.283400226867563561e+02 1.234008307918678184e+02 3.000000000000000000e+00
1.140176662817404747e+02 1.317967298109817875e+02 6.000000000000000000e+00
-1.329081491173540996e+02 5.720144283665845109e+01 5.000000000000000000e+00
1.356979954332376224e+02 5.397079488331949904e+01 8.000000000000000000e+00
1.363976866953559579e+02 1.323256506761294702e+02 1.440000000000000000e+02
-4.380352000315674843e+01 4.958681505285593261e+01 6.000000000000000000e+00
5.165951473667617222e+01 5.659377348026312404e+01 1.440000000000000000e+02
4.703039169904080552e+01 1.227760594506897576e+02 2.700000000000000000e+01
8.192361468598357988e+01 1.354757562044552515e+02 4.000000000000000000e+00
-5.784971030308783924e+01 8.305514855669940744e+01 1.600000000000000000e+01
-9.168347323348180566e+01 9.873339820121604760e+01 1.070000000000000000e+02
1.738439278209157237e+02 8.393796967496950145e+00 2.700000000000000000e+01
1.981475070073582145e+01 1.262522846662227067e+02 1.050000000000000000e+02
-3.948260117253133217e+01 5.209230825671977527e+01 1.100000000000000000e+01
-8.698120428515203173e+01 1.018291738487237907e+01 4.000000000000000000e+00
-3.218438182565274985e+01 1.020044090326698409e+02 1.900000000000000000e+01
-1.299235795965132638e+02 1.263101805898019876e+02 2.500000000000000000e+01
-1.118804093697659425e+02 4.715659974856462355e+01 1.200000000000000000e+01
-1.369483225024762874e+02 8.968890114086352128e+01 7.000000000000000000e+00
8.192434206136201169e+01 1.354757580816076654e+02 2.000000000000000000e+00
-1.405167601048664210e+02 8.488536632570279039e+01 2.000000000000000000e+00
-1.006670157586365555e+01 1.395851021160836467e+02 1.600000000000000000e+01
8.901996657516143330e+01 1.240206345177115992e+02 3.000000000000000000e+00
1.667627457566027260e+01 3.490101813803577979e+00 1.600000000000000000e+01
5.165997731324365816e+01 5.659916920813216734e+01 5.000000000000000000e+00
-6.598233371825952531e+01 4.820327018901821958e+01 1.600000000000000000e+01
