# w mse
3.000000000000000000e+00 1.286279173397945029e-02
5.000000000000000000e+00 1.058484523730644951e-02
9.000000000000000000e+00 1.035238743577258751e-02
1.700000000000000000e+01 1.448770507757135909e-02
3.300000000000000000e+01 2.712317565129379604e-02
6.500000000000000000e+01 6.017875387576136076e-02
1.290000000000000000e+02 1.343614922569833781e-01
2.570000000000000000e+02 2.935633962153604282e-01
5.130000000000000000e+02 6.714745853686741039e-01
1.025000000000000000e+03 1.401053226153005316e+00
2.049000000000000000e+03 1.891556679972501209e+00
4.097000000000000000e+03 2.135397159159882818e+00
8.193000000000000000e+03 2.965773842723138376e+00
1.638500000000000000e+04 3.852187353883792742e+00
