# w mse
3.000000000000000000e+00 1.053480431839941105e-02
5.000000000000000000e+00 8.708264526057524213e-03
9.000000000000000000e+00 1.067687231741201379e-02
1.700000000000000000e+01 1.976071948314950949e-02
3.300000000000000000e+01 4.697041252724973998e-02
6.500000000000000000e+01 1.193437118579640660e-01
1.290000000000000000e+02 2.889546048242462861e-01
2.570000000000000000e+02 6.494222361890886752e-01
5.130000000000000000e+02 1.318046259400128317e+00
1.025000000000000000e+03 2.327303358941942513e+00
2.049000000000000000e+03 3.964799407598100345e+00
4.097000000000000000e+03 4.809214845336825306e+00
8.193000000000000000e+03 5.302306893006267785e+00
1.638500000000000000e+04 7.337747477044034738e+00
