# time ep bcc_intrp hcp_intrp
0.000000000000000000e+00 2.269398316805370690e-07 -8.883765481872835875e-15 -1.542393244057615524e-13
1.250000000000000000e-01 -4.499791537202737428e-04 -1.173305169229429661e-07 -3.241755182293604362e-06
2.500000000000000000e-01 -1.898123435863070070e-05 -1.935283860140306589e-07 -5.347043331970316437e-06
3.750000000000000000e-01 3.366391742216697652e-04 -2.327650706354337104e-07 -6.431126785618501976e-06
5.000000000000000000e-01 1.009749667792283275e-04 -2.406128739240487574e-07 -6.647957487108162901e-06
6.250000000000000000e-01 4.761013224859296034e-04 -2.235989128754511816e-07 -6.177871453437392846e-06
7.500000000000000000e-01 3.141726837496596880e-04 -1.887075667867778941e-07 -5.213850897926838098e-06
8.750000000000000000e-01 -3.202671303476001740e-04 -1.428930019368222362e-07 -3.948025907103978587e-06
1.000000000000000000e+00 1.958277815883147739e-04 -9.263003993172192065e-08 -2.559300968501081311e-06
1.125000000000000000e+00 -3.814483673188154983e-04 -4.352675244438699184e-08 -1.202610180462111118e-06
1.250000000000000000e+00 -3.045341778967042799e-04 -1.547700938903005366e-11 -4.304629161481245593e-10
1.375000000000000000e+00 -2.190270673498159390e-05 3.483766694138420210e-08 9.625414622684346387e-07
1.500000000000000000e+00 -1.581215128415899406e-04 5.938382217173249601e-08 1.640731312637740314e-06
1.625000000000000000e+00 1.110068521618867102e-04 7.328768356465065416e-08 2.024879551054728410e-06
1.750000000000000000e+00 1.732778691107363968e-04 7.730391874509424819e-08 2.135852615314162311e-06
1.875000000000000000e+00 5.039177728353540827e-04 7.298477918830002373e-08 2.016518585728873184e-06
2.000000000000000000e+00 -8.052681233791528573e-06 6.236857023332878719e-08 1.723200124060659733e-06
2.125000000000000000e+00 -5.822253463356713132e-04 4.769549120278975166e-08 1.317790604619039753e-06
2.250000000000000000e+00 -1.158582411395600760e-04 3.116450170421335673e-08 8.610541933149767858e-07
2.375000000000000000e+00 2.045111520078827291e-04 1.474053606315631388e-08 4.072705987804720581e-07
2.500000000000000000e+00 3.284215734297539491e-05 1.062045756250452200e-11 2.929848782404020967e-10
2.625000000000000000e+00 1.799519701079035396e-04 -1.190263059324077186e-08 -3.288603038219835711e-07
2.750000000000000000e+00 1.193068503128895570e-04 -2.036841145930041558e-08 -5.627672568192772144e-07
2.875000000000000000e+00 -4.417120746055738095e-05 -2.521916195266947417e-08 -6.967860547403215798e-07
3.000000000000000000e+00 -6.442745319748619665e-05 -2.667442538253835072e-08 -7.369960014283269798e-07
3.125000000000000000e+00 -4.086679553691571938e-04 -2.524236770266795367e-08 -6.974277721715612660e-07
3.250000000000000000e+00 -2.267728422498268247e-04 -2.161171835744006009e-08 -5.971100715718430309e-07
3.375000000000000000e+00 5.812481227959842393e-04 -1.655152561556298557e-08 -4.573076521588671862e-07
3.500000000000000000e+00 -3.215750520845221845e-04 -1.082671752440142694e-08 -2.991338088126253592e-07
3.625000000000000000e+00 4.115160155185341659e-04 -5.125113663025871415e-09 -1.416009172069278348e-07
3.750000000000000000e+00 2.521247729242725999e-04 -5.527286097451887631e-12 -1.527654840972553051e-10
3.875000000000000000e+00 4.155641691052642910e-04 4.135317175299537066e-09 1.142562089986529046e-07
4.000000000000000000e+00 -1.729704668857324872e-04 7.075034055726899532e-09 1.954769551952000327e-07
4.125000000000000000e+00 2.296149060306128947e-04 8.754847260082560495e-09 2.418918230916032247e-07
4.250000000000000000e+00 -3.545027957185540105e-04 9.253712297164180632e-09 2.556738229040734759e-07
4.375000000000000000e+00 -1.773130529872275762e-04 8.751012415432242879e-09 2.417806380177438811e-07
4.500000000000000000e+00 4.600749772942082198e-04 7.487977244286813206e-09 2.068863685838401984e-07
4.625000000000000000e+00 3.438030706360986968e-04 5.732936142460337502e-09 1.583955520300090014e-07
4.750000000000000000e+00 -4.119504493806320014e-05 3.750026451849032217e-09 1.036101947950969517e-07
4.875000000000000000e+00 -1.607536155697458086e-04 1.776071880976981728e-09 4.907004662594143648e-08
5.000000000000000000e+00 3.759948238902469791e-05 2.677198664496639493e-12 7.062588479034841330e-11
5.125000000000000000e+00 -4.089551593172702226e-05 -1.434330060415764558e-09 -3.962892654599251435e-08
5.250000000000000000e+00 6.456476583943399766e-05 -2.457486712515993068e-09 -6.789968284949302581e-08
