# w mse
3.000000000000000000e+00 2.258678961143576261e-02
5.000000000000000000e+00 4.730834651919665901e-02
9.000000000000000000e+00 1.112901403454570892e-01
1.700000000000000000e+01 2.459460549801902318e-01
3.300000000000000000e+01 5.133612524465502869e-01
6.500000000000000000e+01 1.032530236617312136e+00
1.290000000000000000e+02 2.007651932845615494e+00
2.570000000000000000e+02 4.024362809722598300e+00
5.130000000000000000e+02 7.342452550403452349e+00
1.025000000000000000e+03 1.378789057561954223e+01
2.049000000000000000e+03 2.073895295054355969e+01
4.097000000000000000e+03 2.659520865599133188e+01
8.193000000000000000e+03 3.557603528389450531e+01
