# theta phi
4.137032487158371907e+01 9.286999401472185411e+01
-1.386296751284162667e+02 8.713000598527814589e+01
5.219927361449936143e+01 9.641628813220708594e+01
-1.278007263855006386e+02 8.358371186779292827e+01
-1.572221109258756400e+01 9.043901235554220364e+01
1.642777889074124573e+02 8.956098764445781057e+01
4.458583117830439591e+01 9.713982753638585166e+01
-1.354141688216955970e+02 8.286017246361417676e+01
5.163524242887754667e+01 1.102812380513258432e+02
-1.283647575711224533e+02 6.971876194867417098e+01
4.872941596499335049e+01 9.985293816271553169e+01
-1.312705840350066637e+02 8.014706183728448252e+01
6.452324312282163987e+01 1.002963843407189160e+02
-1.154767568771783601e+02 7.970361565928108405e+01
5.697783597321423343e+01 1.208183594017647806e+02
-1.230221640267857737e+02 5.918164059823523360e+01
1.601970733213011613e+02 4.846685902275012836e+01
-1.980292667869885648e+01 1.315331409772499001e+02
-6.427354079499811412e+00 1.221005702700489621e+02
1.735726459205001788e+02 5.789942972995103077e+01
1.539623118670769486e+02 4.437382432179283853e+01
-2.603768813292307627e+01 1.356261756782071473e+02
1.140575199352615101e+02 3.295831749097945362e+01
-6.594248006473847568e+01 1.470416825090205464e+02
1.082988408124779909e+02 3.878603955370445533e+01
-7.170115918752202333e+01 1.412139604462955447e+02
1.372087284758855787e+02 2.486224755069484971e+01
-4.279127152411442125e+01 1.551377524493051681e+02
