# w mse
3.000000000000000000e+00 6.866651283110898965e-03
5.000000000000000000e+00 4.005890306741597198e-03
9.000000000000000000e+00 5.118295637347972278e-03
1.700000000000000000e+01 9.405337017742576231e-03
3.300000000000000000e+01 2.185558770212933308e-02
6.500000000000000000e+01 5.391803025433530849e-02
1.290000000000000000e+02 1.353409277555894519e-01
2.570000000000000000e+02 3.269716664732117417e-01
5.130000000000000000e+02 7.398355639967075792e-01
1.025000000000000000e+03 1.496342525789892353e+00
2.049000000000000000e+03 2.785341277912382729e+00
4.097000000000000000e+03 3.630990335731350882e+00
8.193000000000000000e+03 5.191005549020371035e+00
1.638500000000000000e+04 7.359230804818079896e+00
